contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
46,1,0,plasmid,19390,0,19390,0,plasmid
47,0,0,unlabeled,19248,0,0,19248,unlabeled
48,0,0,unlabeled,19169,0,0,19169,unlabeled
49,0,0,unlabeled,16907,0,0,16907,unlabeled
50,0,0,unlabeled,16840,0,0,16840,unlabeled
51,0,0,unlabeled,16623,0,0,16623,unlabeled
52,0,0,unlabeled,16524,0,0,16524,unlabeled
53,0,0,unlabeled,15920,0,0,15920,unlabeled
54,0,0,unlabeled,15819,0,0,15819,unlabeled
55,0,0,unlabeled,15347,0,0,15347,unlabeled
56,0,0,unlabeled,15250,0,0,15250,unlabeled
57,0,0,unlabeled,13977,0,0,13977,unlabeled
58,0,0,unlabeled,13811,0,0,13811,unlabeled
59,0,0,unlabeled,13402,0,0,13402,unlabeled
60,1,0,plasmid,13350,0,13350,0,plasmid
61,0,0,unlabeled,12719,0,0,12719,unlabeled
62,0,0,unlabeled,12080,0,0,12080,unlabeled
63,0,0,unlabeled,11055,0,0,11055,unlabeled
64,0,0,unlabeled,10767,0,0,10767,unlabeled
65,0,0,unlabeled,9705,0,0,9705,unlabeled
66,0,0,unlabeled,9545,0,0,9545,unlabeled
67,1,0,plasmid,9302,0,9302,0,plasmid
68,0,0,unlabeled,8581,0,0,8581,unlabeled
69,0,0,unlabeled,8538,0,0,8538,unlabeled
70,0,0,unlabeled,8497,0,0,8497,unlabeled
71,0,0,unlabeled,7606,0,0,7606,unlabeled
72,1,0,plasmid,6879,0,6879,0,plasmid
73,0,0,unlabeled,6624,0,0,6624,unlabeled
74,0,0,unlabeled,6573,0,0,6573,unlabeled
75,0,0,unlabeled,6442,0,0,6442,unlabeled
76,0,0,unlabeled,6421,0,0,6421,unlabeled
77,1,0,plasmid,6138,0,6138,0,plasmid
78,1,0,plasmid,5910,0,5910,0,plasmid
79,1,0,plasmid,5880,0,5880,0,plasmid
80,0,0,unlabeled,5629,0,0,5629,unlabeled
81,0,0,unlabeled,5510,0,0,5510,unlabeled
82,0,0,unlabeled,5328,0,0,5328,unlabeled
83,0,0,unlabeled,5247,0,0,5247,unlabeled
84,1,0,plasmid,5208,0,5208,0,plasmid
85,0,0,unlabeled,5028,0,0,5028,unlabeled
86,1,0,plasmid,4949,0,4949,0,plasmid
87,0,0,unlabeled,4898,0,0,4898,unlabeled
88,1,0,plasmid,4831,0,4831,0,plasmid
89,1,0,plasmid,4815,0,4815,0,plasmid
90,0,0,unlabeled,4691,0,0,4691,unlabeled
91,1,0,plasmid,4659,0,4659,0,plasmid
92,0,0,unlabeled,4475,0,0,4475,unlabeled
93,0,0,unlabeled,4436,0,0,4436,unlabeled
94,1,0,plasmid,4404,0,4404,0,plasmid
95,0,0,unlabeled,4357,0,0,4357,unlabeled
96,0,0,unlabeled,4041,0,0,4041,unlabeled
97,1,0,plasmid,3958,0,3958,0,plasmid
98,1,0,plasmid,3955,0,3955,0,plasmid
99,0,0,unlabeled,3581,0,0,3581,unlabeled
100,1,0,plasmid,3533,0,3533,0,plasmid
101,1,0,plasmid,3354,0,3354,0,plasmid
102,0,0,unlabeled,3310,0,0,3310,unlabeled
103,1,0,plasmid,3215,0,3215,0,plasmid
104,1,0,plasmid,3212,0,3212,0,plasmid
105,0,0,unlabeled,3136,0,0,3136,unlabeled
106,0,0,unlabeled,2958,0,0,2958,unlabeled
107,1,0,plasmid,2885,0,2885,0,plasmid
108,1,0,plasmid,2799,0,2799,0,plasmid
109,0,0,unlabeled,2781,0,0,2781,unlabeled
110,1,0,plasmid,2619,0,2619,0,plasmid
111,1,0,plasmid,2470,0,2470,0,plasmid
112,1,0,plasmid,2459,0,2459,0,plasmid
113,0,0,unlabeled,2413,0,0,2413,unlabeled
114,0,0,unlabeled,2410,0,0,2410,unlabeled
115,1,0,plasmid,2354,0,2354,0,plasmid
116,0,0,unlabeled,2247,0,0,2247,unlabeled
117,0,0,unlabeled,2022,0,0,2022,unlabeled
118,0,0,unlabeled,1897,0,0,1897,unlabeled
119,0,0,unlabeled,1791,0,0,1791,unlabeled
120,1,0,plasmid,1776,0,1776,0,plasmid
121,0,0,unlabeled,1679,0,0,1679,unlabeled
122,1,0,plasmid,1660,0,1660,0,plasmid
123,1,0,plasmid,1584,0,1584,0,plasmid
124,1,0,plasmid,1573,0,1573,0,plasmid
125,0,0,unlabeled,1503,0,0,1503,unlabeled
126,1,0,plasmid,1493,0,1493,0,plasmid
127,0,0,unlabeled,1466,0,0,1466,unlabeled
128,0,0,unlabeled,1449,0,0,1449,unlabeled
129,0,0,unlabeled,1431,0,0,1431,unlabeled
130,1,0,plasmid,1378,0,1378,0,plasmid
131,0,0,unlabeled,1341,0,0,1341,unlabeled
132,1,0,plasmid,1250,0,1250,0,plasmid
133,0,0,unlabeled,1236,0,0,1236,unlabeled
134,0,0,unlabeled,1148,0,0,1148,unlabeled
135,0,0,unlabeled,1143,0,0,1143,unlabeled
136,0,0,unlabeled,1135,0,0,1135,unlabeled
137,0,0,unlabeled,1068,0,0,1068,unlabeled
138,0,0,unlabeled,1063,0,0,1063,unlabeled
139,0,0,unlabeled,1054,0,0,1054,unlabeled
140,0,0,unlabeled,965,0,0,965,unlabeled
141,0,0,unlabeled,912,0,0,912,unlabeled
142,0,0,unlabeled,867,0,0,867,unlabeled
143,0,0,unlabeled,866,0,0,866,unlabeled
144,0,0,unlabeled,809,0,0,809,unlabeled
145,0,0,unlabeled,805,0,0,805,unlabeled
146,0,0,unlabeled,779,0,0,779,unlabeled
147,0,0,unlabeled,777,0,0,777,unlabeled
148,0,0,unlabeled,760,0,0,760,unlabeled
149,0,0,unlabeled,754,0,0,754,unlabeled
150,0,0,unlabeled,750,0,0,750,unlabeled
151,0,0,unlabeled,714,0,0,714,unlabeled
152,0,0,unlabeled,611,0,0,611,unlabeled
153,0,0,unlabeled,600,0,0,600,unlabeled
154,0,0,unlabeled,592,0,0,592,unlabeled
155,0,0,unlabeled,578,0,0,578,unlabeled
156,0,0,unlabeled,549,0,0,549,unlabeled
157,0,0,unlabeled,523,0,0,523,unlabeled
158,0,0,unlabeled,508,0,0,508,unlabeled
159,0,0,unlabeled,505,0,0,505,unlabeled
160,0,0,unlabeled,504,0,0,504,unlabeled
161,0,0,unlabeled,493,0,0,493,unlabeled
162,0,0,unlabeled,482,0,0,482,unlabeled
163,0,0,unlabeled,462,0,0,462,unlabeled
164,0,0,unlabeled,454,0,0,454,unlabeled
165,0,0,unlabeled,440,0,0,440,unlabeled
166,0,0,unlabeled,417,0,0,417,unlabeled
167,0,0,unlabeled,397,0,0,397,unlabeled
168,0,0,unlabeled,395,0,0,395,unlabeled
169,0,0,unlabeled,393,0,0,393,unlabeled
170,0,0,unlabeled,383,0,0,383,unlabeled
171,0,0,unlabeled,367,0,0,367,unlabeled
172,0,0,unlabeled,363,0,0,363,unlabeled
173,0,0,unlabeled,355,0,0,355,unlabeled
174,0,0,unlabeled,349,0,0,349,unlabeled
175,0,0,unlabeled,341,0,0,341,unlabeled
176,0,0,unlabeled,332,0,0,332,unlabeled
177,0,0,unlabeled,312,0,0,312,unlabeled
178,1,0,plasmid,309,0,307,2,plasmid
179,0,0,unlabeled,308,0,0,308,unlabeled
180,0,0,unlabeled,307,0,0,307,unlabeled
181,0,0,unlabeled,283,0,0,283,unlabeled
182,0,0,unlabeled,279,0,0,279,unlabeled
183,0,0,unlabeled,279,0,0,279,unlabeled
184,0,0,unlabeled,262,0,0,262,unlabeled
185,0,0,unlabeled,260,0,0,260,unlabeled
186,0,0,unlabeled,256,0,0,256,unlabeled
187,0,0,unlabeled,254,0,0,254,unlabeled
188,0,0,unlabeled,249,0,0,249,unlabeled
189,0,0,unlabeled,248,0,0,248,unlabeled
190,0,0,unlabeled,237,0,0,237,unlabeled
191,0,0,unlabeled,237,0,0,237,unlabeled
192,0,0,unlabeled,235,0,0,235,unlabeled
193,0,0,unlabeled,233,0,0,233,unlabeled
194,0,0,unlabeled,217,0,0,217,unlabeled
195,0,0,unlabeled,217,0,0,217,unlabeled
196,0,0,unlabeled,206,0,0,206,unlabeled
197,0,0,unlabeled,202,0,0,202,unlabeled
198,0,0,unlabeled,199,0,0,199,unlabeled
199,0,0,unlabeled,194,0,0,194,unlabeled
200,0,0,unlabeled,194,0,0,194,unlabeled
201,0,0,unlabeled,190,0,0,190,unlabeled
202,0,0,unlabeled,188,0,0,188,unlabeled
203,0,0,unlabeled,179,0,0,179,unlabeled
204,0,0,unlabeled,176,0,0,176,unlabeled
205,0,0,unlabeled,172,0,0,172,unlabeled
206,0,0,unlabeled,172,0,0,172,unlabeled
207,0,0,unlabeled,163,0,0,163,unlabeled
208,0,0,unlabeled,162,0,0,162,unlabeled
209,0,0,unlabeled,162,0,0,162,unlabeled
210,0,0,unlabeled,162,0,0,162,unlabeled
211,0,0,unlabeled,159,0,0,159,unlabeled
212,0,0,unlabeled,158,0,0,158,unlabeled
213,0,0,unlabeled,155,0,0,155,unlabeled
214,0,0,unlabeled,150,0,0,150,unlabeled
215,0,0,unlabeled,147,0,0,147,unlabeled
216,0,0,unlabeled,143,0,0,143,unlabeled
217,0,0,unlabeled,139,0,0,139,unlabeled
218,0,0,unlabeled,128,0,0,128,unlabeled
219,0,0,unlabeled,125,0,0,125,unlabeled
220,0,0,unlabeled,123,0,0,123,unlabeled
221,0,0,unlabeled,122,0,0,122,unlabeled
222,0,0,unlabeled,122,0,0,122,unlabeled
223,0,0,unlabeled,119,0,0,119,unlabeled
224,0,0,unlabeled,116,0,0,116,unlabeled
225,0,0,unlabeled,115,0,0,115,unlabeled
226,0,0,unlabeled,115,0,0,115,unlabeled
227,0,0,unlabeled,115,0,0,115,unlabeled
228,0,0,unlabeled,114,0,0,114,unlabeled
229,0,0,unlabeled,111,0,0,111,unlabeled
230,0,0,unlabeled,111,0,0,111,unlabeled
231,0,0,unlabeled,111,0,0,111,unlabeled
232,0,0,unlabeled,102,0,0,102,unlabeled
233,0,0,unlabeled,102,0,0,102,unlabeled
234,0,0,unlabeled,102,0,0,102,unlabeled
