contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
204,1,0,plasmid,309,0,309,0,plasmid
205,1,0,plasmid,309,0,309,0,plasmid
206,1,0,plasmid,308,0,308,0,plasmid
207,0,1,chromosome,304,304,0,0,chromosome
208,1,0,plasmid,297,0,297,0,plasmid
209,0,1,chromosome,296,296,0,0,chromosome
210,1,0,plasmid,296,0,295,1,plasmid
211,0,1,chromosome,291,291,0,0,chromosome
212,0,1,chromosome,291,291,0,0,chromosome
213,1,1,ambiguous,288,288,288,0,ambiguous
214,0,0,unlabeled,288,0,0,288,unlabeled
215,0,0,unlabeled,288,0,0,288,unlabeled
216,1,1,ambiguous,287,287,287,0,ambiguous
217,0,1,chromosome,278,278,0,0,chromosome
218,1,0,plasmid,275,0,275,0,plasmid
219,0,1,chromosome,268,268,0,0,chromosome
220,0,1,chromosome,268,268,0,0,chromosome
221,0,1,chromosome,266,266,0,0,chromosome
222,1,0,plasmid,266,0,266,0,plasmid
223,1,0,plasmid,260,0,260,0,plasmid
224,0,1,chromosome,260,260,0,0,chromosome
225,1,1,ambiguous,259,259,259,0,ambiguous
226,1,1,ambiguous,259,259,259,0,ambiguous
227,0,1,chromosome,252,252,0,0,chromosome
228,0,1,chromosome,252,252,0,0,chromosome
229,1,0,plasmid,246,0,246,0,plasmid
230,0,0,unlabeled,243,0,0,243,unlabeled
231,1,0,plasmid,237,0,237,0,plasmid
232,1,1,ambiguous,232,232,232,0,ambiguous
233,1,0,plasmid,227,0,227,0,plasmid
234,1,0,plasmid,226,0,226,0,plasmid
235,0,0,unlabeled,224,0,0,224,unlabeled
236,0,0,unlabeled,224,0,0,224,unlabeled
237,1,0,plasmid,221,0,221,0,plasmid
238,1,0,plasmid,220,0,220,0,plasmid
239,1,0,plasmid,220,0,220,0,plasmid
240,0,0,unlabeled,218,0,0,218,unlabeled
241,1,0,plasmid,216,0,216,0,plasmid
242,0,0,unlabeled,215,0,0,215,unlabeled
243,0,1,chromosome,212,212,0,0,chromosome
244,1,1,ambiguous,212,212,212,0,ambiguous
245,1,0,plasmid,212,0,212,0,plasmid
246,1,1,ambiguous,207,207,207,0,ambiguous
247,0,0,unlabeled,198,0,0,198,unlabeled
248,0,0,unlabeled,195,0,0,195,unlabeled
249,0,0,unlabeled,192,0,0,192,unlabeled
250,0,0,unlabeled,187,0,0,187,unlabeled
251,0,0,unlabeled,185,0,0,185,unlabeled
252,0,0,unlabeled,185,0,0,185,unlabeled
253,0,0,unlabeled,185,0,0,185,unlabeled
254,0,0,unlabeled,180,0,0,180,unlabeled
255,0,0,unlabeled,177,0,0,177,unlabeled
256,0,0,unlabeled,177,0,0,177,unlabeled
257,0,0,unlabeled,173,0,0,173,unlabeled
258,0,0,unlabeled,173,0,0,173,unlabeled
259,0,0,unlabeled,170,0,0,170,unlabeled
260,0,0,unlabeled,169,0,0,169,unlabeled
261,0,0,unlabeled,168,0,0,168,unlabeled
262,0,0,unlabeled,166,0,0,166,unlabeled
263,0,0,unlabeled,164,0,0,164,unlabeled
264,0,0,unlabeled,163,0,0,163,unlabeled
265,0,0,unlabeled,159,0,0,159,unlabeled
266,0,0,unlabeled,159,0,0,159,unlabeled
267,0,0,unlabeled,158,0,0,158,unlabeled
268,0,0,unlabeled,156,0,0,156,unlabeled
269,0,0,unlabeled,153,0,0,153,unlabeled
270,0,0,unlabeled,152,0,0,152,unlabeled
271,0,0,unlabeled,151,0,0,151,unlabeled
272,0,0,unlabeled,149,0,0,149,unlabeled
273,0,0,unlabeled,149,0,0,149,unlabeled
274,0,0,unlabeled,148,0,0,148,unlabeled
275,0,0,unlabeled,146,0,0,146,unlabeled
276,0,0,unlabeled,145,0,0,145,unlabeled
277,0,0,unlabeled,145,0,0,145,unlabeled
278,0,0,unlabeled,145,0,0,145,unlabeled
279,0,0,unlabeled,145,0,0,145,unlabeled
280,0,0,unlabeled,145,0,0,145,unlabeled
281,0,0,unlabeled,144,0,0,144,unlabeled
282,0,0,unlabeled,144,0,0,144,unlabeled
283,0,0,unlabeled,143,0,0,143,unlabeled
284,0,0,unlabeled,143,0,0,143,unlabeled
285,0,0,unlabeled,142,0,0,142,unlabeled
286,0,0,unlabeled,140,0,0,140,unlabeled
287,0,0,unlabeled,138,0,0,138,unlabeled
288,0,0,unlabeled,137,0,0,137,unlabeled
289,0,0,unlabeled,137,0,0,137,unlabeled
290,0,0,unlabeled,134,0,0,134,unlabeled
291,0,0,unlabeled,131,0,0,131,unlabeled
292,0,0,unlabeled,131,0,0,131,unlabeled
293,0,0,unlabeled,131,0,0,131,unlabeled
294,0,0,unlabeled,130,0,0,130,unlabeled
295,0,0,unlabeled,129,0,0,129,unlabeled
296,0,0,unlabeled,125,0,0,125,unlabeled
297,0,0,unlabeled,123,0,0,123,unlabeled
298,0,0,unlabeled,122,0,0,122,unlabeled
299,0,0,unlabeled,122,0,0,122,unlabeled
300,0,0,unlabeled,122,0,0,122,unlabeled
301,0,0,unlabeled,122,0,0,122,unlabeled
302,0,0,unlabeled,121,0,0,121,unlabeled
303,0,0,unlabeled,120,0,0,120,unlabeled
304,0,0,unlabeled,119,0,0,119,unlabeled
305,0,0,unlabeled,117,0,0,117,unlabeled
306,0,0,unlabeled,116,0,0,116,unlabeled
307,0,0,unlabeled,116,0,0,116,unlabeled
308,0,0,unlabeled,116,0,0,116,unlabeled
309,0,0,unlabeled,116,0,0,116,unlabeled
310,0,0,unlabeled,116,0,0,116,unlabeled
311,0,0,unlabeled,116,0,0,116,unlabeled
312,0,0,unlabeled,115,0,0,115,unlabeled
313,0,0,unlabeled,115,0,0,115,unlabeled
314,0,0,unlabeled,114,0,0,114,unlabeled
315,0,0,unlabeled,114,0,0,114,unlabeled
316,0,0,unlabeled,113,0,0,113,unlabeled
317,0,0,unlabeled,113,0,0,113,unlabeled
318,0,0,unlabeled,113,0,0,113,unlabeled
319,0,0,unlabeled,112,0,0,112,unlabeled
320,0,0,unlabeled,112,0,0,112,unlabeled
321,0,0,unlabeled,112,0,0,112,unlabeled
322,0,0,unlabeled,112,0,0,112,unlabeled
323,0,0,unlabeled,111,0,0,111,unlabeled
324,0,0,unlabeled,107,0,0,107,unlabeled
325,0,0,unlabeled,107,0,0,107,unlabeled
326,0,0,unlabeled,102,0,0,102,unlabeled
327,0,0,unlabeled,101,0,0,101,unlabeled
328,0,0,unlabeled,100,0,0,100,unlabeled
329,0,0,unlabeled,100,0,0,100,unlabeled
