contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
104,0,0,unlabeled,1514,0,0,1514,unlabeled
105,0,0,unlabeled,1514,0,0,1514,unlabeled
106,0,0,unlabeled,1503,0,0,1503,unlabeled
107,0,0,unlabeled,1466,0,0,1466,unlabeled
108,1,0,plasmid,1412,0,1412,0,plasmid
109,0,0,unlabeled,1366,0,0,1366,unlabeled
110,0,0,unlabeled,1324,0,0,1324,unlabeled
111,1,0,plasmid,1323,0,1323,0,plasmid
112,1,0,plasmid,1251,0,1251,0,plasmid
113,0,0,unlabeled,1077,0,0,1077,unlabeled
114,0,0,unlabeled,1068,0,0,1068,unlabeled
115,0,0,unlabeled,1063,0,0,1063,unlabeled
116,0,0,unlabeled,1063,0,0,1063,unlabeled
117,1,0,plasmid,1061,0,1061,0,plasmid
118,1,0,plasmid,1058,0,1058,0,plasmid
119,0,0,unlabeled,979,0,0,979,unlabeled
120,0,0,unlabeled,820,0,0,820,unlabeled
121,0,0,unlabeled,816,0,0,816,unlabeled
122,0,0,unlabeled,791,0,0,791,unlabeled
123,0,0,unlabeled,784,0,0,784,unlabeled
124,0,0,unlabeled,726,0,0,726,unlabeled
125,0,0,unlabeled,618,0,0,618,unlabeled
126,0,0,unlabeled,618,0,0,618,unlabeled
127,0,0,unlabeled,611,0,0,611,unlabeled
128,0,0,unlabeled,594,0,0,594,unlabeled
129,0,0,unlabeled,576,0,0,576,unlabeled
130,0,0,unlabeled,566,0,0,566,unlabeled
131,0,0,unlabeled,566,0,0,566,unlabeled
132,0,0,unlabeled,566,0,0,566,unlabeled
133,0,0,unlabeled,565,0,0,565,unlabeled
134,0,0,unlabeled,541,0,0,541,unlabeled
135,0,0,unlabeled,529,0,0,529,unlabeled
136,0,0,unlabeled,527,0,0,527,unlabeled
137,0,0,unlabeled,506,0,0,506,unlabeled
138,0,0,unlabeled,481,0,0,481,unlabeled
139,0,0,unlabeled,476,0,0,476,unlabeled
140,0,0,unlabeled,465,0,0,465,unlabeled
141,0,0,unlabeled,463,0,0,463,unlabeled
142,0,0,unlabeled,462,0,0,462,unlabeled
143,0,0,unlabeled,459,0,0,459,unlabeled
144,0,0,unlabeled,459,0,0,459,unlabeled
145,0,0,unlabeled,447,0,0,447,unlabeled
146,0,0,unlabeled,427,0,0,427,unlabeled
147,0,0,unlabeled,427,0,0,427,unlabeled
148,0,0,unlabeled,403,0,0,403,unlabeled
149,0,0,unlabeled,383,0,0,383,unlabeled
150,0,0,unlabeled,365,0,0,365,unlabeled
151,0,0,unlabeled,363,0,0,363,unlabeled
152,0,0,unlabeled,363,0,0,363,unlabeled
153,0,0,unlabeled,361,0,0,361,unlabeled
154,0,0,unlabeled,356,0,0,356,unlabeled
155,0,0,unlabeled,355,0,0,355,unlabeled
156,0,0,unlabeled,354,0,0,354,unlabeled
157,0,0,unlabeled,354,0,0,354,unlabeled
158,0,0,unlabeled,353,0,0,353,unlabeled
159,0,0,unlabeled,343,0,0,343,unlabeled
160,0,0,unlabeled,337,0,0,337,unlabeled
161,0,0,unlabeled,336,0,0,336,unlabeled
162,0,0,unlabeled,323,0,0,323,unlabeled
163,0,0,unlabeled,323,0,0,323,unlabeled
164,0,0,unlabeled,313,0,0,313,unlabeled
165,0,0,unlabeled,313,0,0,313,unlabeled
166,0,0,unlabeled,300,0,0,300,unlabeled
167,0,0,unlabeled,293,0,0,293,unlabeled
168,0,0,unlabeled,289,0,0,289,unlabeled
169,0,0,unlabeled,288,0,0,288,unlabeled
170,0,0,unlabeled,288,0,0,288,unlabeled
171,0,0,unlabeled,274,0,0,274,unlabeled
172,0,0,unlabeled,269,0,0,269,unlabeled
173,0,0,unlabeled,264,0,0,264,unlabeled
174,0,0,unlabeled,263,0,0,263,unlabeled
175,0,0,unlabeled,262,0,0,262,unlabeled
176,0,0,unlabeled,258,0,0,258,unlabeled
177,0,0,unlabeled,233,0,0,233,unlabeled
178,0,0,unlabeled,228,0,0,228,unlabeled
179,0,0,unlabeled,227,0,0,227,unlabeled
180,0,0,unlabeled,224,0,0,224,unlabeled
181,0,0,unlabeled,219,0,0,219,unlabeled
182,0,0,unlabeled,216,0,0,216,unlabeled
183,0,0,unlabeled,208,0,0,208,unlabeled
184,0,0,unlabeled,203,0,0,203,unlabeled
185,0,0,unlabeled,203,0,0,203,unlabeled
186,0,0,unlabeled,196,0,0,196,unlabeled
187,0,0,unlabeled,194,0,0,194,unlabeled
188,0,0,unlabeled,188,0,0,188,unlabeled
189,0,0,unlabeled,174,0,0,174,unlabeled
190,0,0,unlabeled,174,0,0,174,unlabeled
191,0,0,unlabeled,173,0,0,173,unlabeled
192,0,0,unlabeled,170,0,0,170,unlabeled
193,0,0,unlabeled,160,0,0,160,unlabeled
194,0,0,unlabeled,157,0,0,157,unlabeled
195,0,0,unlabeled,155,0,0,155,unlabeled
196,0,0,unlabeled,155,0,0,155,unlabeled
197,0,0,unlabeled,151,0,0,151,unlabeled
198,0,0,unlabeled,151,0,0,151,unlabeled
199,0,0,unlabeled,147,0,0,147,unlabeled
200,0,0,unlabeled,147,0,0,147,unlabeled
201,0,0,unlabeled,147,0,0,147,unlabeled
202,0,0,unlabeled,145,0,0,145,unlabeled
203,0,0,unlabeled,145,0,0,145,unlabeled
204,0,0,unlabeled,145,0,0,145,unlabeled
205,0,0,unlabeled,144,0,0,144,unlabeled
206,0,0,unlabeled,143,0,0,143,unlabeled
207,0,0,unlabeled,143,0,0,143,unlabeled
208,0,0,unlabeled,143,0,0,143,unlabeled
209,0,0,unlabeled,142,0,0,142,unlabeled
210,0,0,unlabeled,135,0,0,135,unlabeled
211,0,0,unlabeled,125,0,0,125,unlabeled
212,0,0,unlabeled,119,0,0,119,unlabeled
213,0,0,unlabeled,114,0,0,114,unlabeled
214,0,0,unlabeled,114,0,0,114,unlabeled
215,0,0,unlabeled,113,0,0,113,unlabeled
216,0,0,unlabeled,113,0,0,113,unlabeled
217,0,0,unlabeled,103,0,0,103,unlabeled
218,0,0,unlabeled,103,0,0,103,unlabeled
219,0,0,unlabeled,100,0,0,100,unlabeled
