contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
133,1,0,plasmid,340,0,340,0,plasmid
134,1,0,plasmid,324,0,324,0,plasmid
135,1,0,plasmid,319,0,319,0,plasmid
136,0,1,chromosome,313,313,0,0,chromosome
137,0,1,chromosome,307,307,0,0,chromosome
138,1,0,plasmid,306,0,306,0,plasmid
139,1,0,plasmid,304,0,304,0,plasmid
140,1,0,plasmid,304,0,304,0,plasmid
141,0,1,chromosome,302,302,0,0,chromosome
142,0,1,chromosome,291,291,0,0,chromosome
143,0,1,chromosome,286,286,0,0,chromosome
144,1,0,plasmid,285,0,285,0,plasmid
145,0,1,chromosome,285,285,0,0,chromosome
146,1,1,ambiguous,275,275,275,0,ambiguous
147,0,1,chromosome,274,274,0,0,chromosome
148,0,1,chromosome,273,273,0,0,chromosome
149,1,0,plasmid,273,0,273,0,plasmid
150,0,1,chromosome,266,266,0,0,chromosome
151,0,1,chromosome,264,264,0,0,chromosome
152,0,1,chromosome,264,264,0,0,chromosome
153,1,1,ambiguous,259,259,259,0,ambiguous
154,0,1,chromosome,243,243,0,0,chromosome
155,0,1,chromosome,243,243,0,0,chromosome
156,1,1,ambiguous,242,242,242,0,ambiguous
157,1,0,plasmid,241,0,241,0,plasmid
158,1,0,plasmid,241,0,241,0,plasmid
159,0,1,chromosome,233,233,0,0,chromosome
160,1,0,plasmid,228,0,228,0,plasmid
161,0,1,chromosome,223,223,0,0,chromosome
162,1,0,plasmid,219,0,219,0,plasmid
163,0,1,chromosome,218,218,0,0,chromosome
164,0,1,chromosome,214,214,0,0,chromosome
165,0,1,chromosome,212,212,0,0,chromosome
166,1,0,plasmid,210,0,210,0,plasmid
167,1,0,plasmid,209,0,209,0,plasmid
168,0,1,chromosome,208,208,0,0,chromosome
169,1,0,plasmid,204,0,204,0,plasmid
170,0,1,chromosome,203,203,0,0,chromosome
171,0,1,chromosome,200,200,0,0,chromosome
172,0,0,unlabeled,195,0,0,195,unlabeled
173,0,0,unlabeled,194,0,0,194,unlabeled
174,0,0,unlabeled,192,0,0,192,unlabeled
175,0,0,unlabeled,191,0,0,191,unlabeled
176,0,0,unlabeled,190,0,0,190,unlabeled
177,0,0,unlabeled,189,0,0,189,unlabeled
178,0,0,unlabeled,188,0,0,188,unlabeled
179,0,0,unlabeled,188,0,0,188,unlabeled
180,0,0,unlabeled,179,0,0,179,unlabeled
181,0,0,unlabeled,175,0,0,175,unlabeled
182,0,0,unlabeled,174,0,0,174,unlabeled
183,0,0,unlabeled,174,0,0,174,unlabeled
184,0,0,unlabeled,174,0,0,174,unlabeled
185,0,0,unlabeled,173,0,0,173,unlabeled
186,0,0,unlabeled,173,0,0,173,unlabeled
187,0,0,unlabeled,168,0,0,168,unlabeled
188,0,0,unlabeled,166,0,0,166,unlabeled
189,0,0,unlabeled,164,0,0,164,unlabeled
190,0,0,unlabeled,164,0,0,164,unlabeled
191,0,0,unlabeled,162,0,0,162,unlabeled
192,0,0,unlabeled,161,0,0,161,unlabeled
193,0,0,unlabeled,161,0,0,161,unlabeled
194,0,0,unlabeled,161,0,0,161,unlabeled
195,0,0,unlabeled,161,0,0,161,unlabeled
196,0,0,unlabeled,156,0,0,156,unlabeled
197,0,0,unlabeled,156,0,0,156,unlabeled
198,0,0,unlabeled,150,0,0,150,unlabeled
199,0,0,unlabeled,149,0,0,149,unlabeled
200,0,0,unlabeled,144,0,0,144,unlabeled
201,0,0,unlabeled,144,0,0,144,unlabeled
202,0,0,unlabeled,142,0,0,142,unlabeled
203,0,0,unlabeled,141,0,0,141,unlabeled
204,0,0,unlabeled,141,0,0,141,unlabeled
205,0,0,unlabeled,141,0,0,141,unlabeled
206,0,0,unlabeled,138,0,0,138,unlabeled
207,0,0,unlabeled,137,0,0,137,unlabeled
208,0,0,unlabeled,134,0,0,134,unlabeled
209,0,0,unlabeled,132,0,0,132,unlabeled
210,0,0,unlabeled,131,0,0,131,unlabeled
211,0,0,unlabeled,130,0,0,130,unlabeled
212,0,0,unlabeled,130,0,0,130,unlabeled
213,0,0,unlabeled,129,0,0,129,unlabeled
214,0,0,unlabeled,128,0,0,128,unlabeled
215,0,0,unlabeled,128,0,0,128,unlabeled
216,0,0,unlabeled,125,0,0,125,unlabeled
217,0,0,unlabeled,123,0,0,123,unlabeled
218,0,0,unlabeled,120,0,0,120,unlabeled
219,0,0,unlabeled,114,0,0,114,unlabeled
220,0,0,unlabeled,109,0,0,109,unlabeled
221,0,0,unlabeled,106,0,0,106,unlabeled
222,0,0,unlabeled,105,0,0,105,unlabeled
223,0,0,unlabeled,100,0,0,100,unlabeled
