contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
94,0,1,chromosome,229,229,0,0,chromosome
95,0,1,chromosome,228,228,0,0,chromosome
96,1,0,plasmid,223,0,223,0,plasmid
97,0,1,chromosome,211,211,0,0,chromosome
98,0,1,chromosome,206,206,0,0,chromosome
99,0,1,chromosome,206,206,0,0,chromosome
100,0,1,chromosome,206,206,0,0,chromosome
101,0,1,chromosome,205,205,0,0,chromosome
102,0,1,chromosome,202,202,0,0,chromosome
103,0,1,chromosome,202,202,0,0,chromosome
104,0,1,chromosome,201,201,0,0,chromosome
105,0,0,unlabeled,195,0,0,195,unlabeled
106,0,0,unlabeled,195,0,0,195,unlabeled
107,0,0,unlabeled,190,0,0,190,unlabeled
108,0,0,unlabeled,190,0,0,190,unlabeled
109,0,0,unlabeled,186,0,0,186,unlabeled
110,0,0,unlabeled,182,0,0,182,unlabeled
111,0,0,unlabeled,181,0,0,181,unlabeled
112,0,0,unlabeled,181,0,0,181,unlabeled
113,0,0,unlabeled,179,0,0,179,unlabeled
114,0,0,unlabeled,174,0,0,174,unlabeled
115,0,0,unlabeled,170,0,0,170,unlabeled
116,0,0,unlabeled,169,0,0,169,unlabeled
117,0,0,unlabeled,169,0,0,169,unlabeled
118,0,0,unlabeled,166,0,0,166,unlabeled
119,0,0,unlabeled,165,0,0,165,unlabeled
120,0,0,unlabeled,160,0,0,160,unlabeled
121,0,0,unlabeled,157,0,0,157,unlabeled
122,0,0,unlabeled,155,0,0,155,unlabeled
123,0,0,unlabeled,153,0,0,153,unlabeled
124,0,0,unlabeled,151,0,0,151,unlabeled
125,0,0,unlabeled,151,0,0,151,unlabeled
126,0,0,unlabeled,150,0,0,150,unlabeled
127,0,0,unlabeled,149,0,0,149,unlabeled
128,0,0,unlabeled,149,0,0,149,unlabeled
129,0,0,unlabeled,146,0,0,146,unlabeled
130,0,0,unlabeled,146,0,0,146,unlabeled
131,0,0,unlabeled,146,0,0,146,unlabeled
132,0,0,unlabeled,146,0,0,146,unlabeled
133,0,0,unlabeled,145,0,0,145,unlabeled
134,0,0,unlabeled,145,0,0,145,unlabeled
135,0,0,unlabeled,143,0,0,143,unlabeled
136,0,0,unlabeled,143,0,0,143,unlabeled
137,0,0,unlabeled,141,0,0,141,unlabeled
138,0,0,unlabeled,140,0,0,140,unlabeled
139,0,0,unlabeled,138,0,0,138,unlabeled
140,0,0,unlabeled,137,0,0,137,unlabeled
141,0,0,unlabeled,135,0,0,135,unlabeled
142,0,0,unlabeled,135,0,0,135,unlabeled
143,0,0,unlabeled,134,0,0,134,unlabeled
144,0,0,unlabeled,129,0,0,129,unlabeled
145,0,0,unlabeled,129,0,0,129,unlabeled
146,0,0,unlabeled,128,0,0,128,unlabeled
147,0,0,unlabeled,128,0,0,128,unlabeled
148,0,0,unlabeled,128,0,0,128,unlabeled
149,0,0,unlabeled,125,0,0,125,unlabeled
150,0,0,unlabeled,121,0,0,121,unlabeled
151,0,0,unlabeled,121,0,0,121,unlabeled
152,0,0,unlabeled,120,0,0,120,unlabeled
153,0,0,unlabeled,119,0,0,119,unlabeled
154,0,0,unlabeled,118,0,0,118,unlabeled
155,0,0,unlabeled,117,0,0,117,unlabeled
156,0,0,unlabeled,117,0,0,117,unlabeled
157,0,0,unlabeled,114,0,0,114,unlabeled
158,0,0,unlabeled,114,0,0,114,unlabeled
159,0,0,unlabeled,111,0,0,111,unlabeled
160,0,0,unlabeled,108,0,0,108,unlabeled
161,0,0,unlabeled,108,0,0,108,unlabeled
162,0,0,unlabeled,107,0,0,107,unlabeled
163,0,0,unlabeled,107,0,0,107,unlabeled
164,0,0,unlabeled,106,0,0,106,unlabeled
165,0,0,unlabeled,105,0,0,105,unlabeled
166,0,0,unlabeled,100,0,0,100,unlabeled
167,0,0,unlabeled,100,0,0,100,unlabeled
