contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
53,0,1,chromosome,7108,7108,0,0,chromosome
54,0,1,chromosome,5365,5365,0,0,chromosome
55,0,1,chromosome,5209,5209,0,0,chromosome
56,0,1,chromosome,4522,4522,0,0,chromosome
57,0,1,chromosome,3539,3539,0,0,chromosome
58,0,1,chromosome,3084,3084,0,0,chromosome
59,0,1,chromosome,2857,2857,0,0,chromosome
60,0,1,chromosome,2856,2856,0,0,chromosome
61,0,1,chromosome,2594,2594,0,0,chromosome
62,0,1,chromosome,2445,2445,0,0,chromosome
63,0,1,chromosome,1906,1906,0,0,chromosome
64,0,1,chromosome,1864,1864,0,0,chromosome
65,0,1,chromosome,1840,1840,0,0,chromosome
66,0,1,chromosome,1794,1794,0,0,chromosome
67,0,1,chromosome,1435,1435,0,0,chromosome
68,0,1,chromosome,1431,1431,0,0,chromosome
69,1,1,ambiguous,1087,1087,1087,0,ambiguous
70,0,1,chromosome,1085,1085,0,0,chromosome
71,0,1,chromosome,1039,1039,0,0,chromosome
72,0,1,chromosome,1016,1016,0,0,chromosome
73,0,1,chromosome,977,977,0,0,chromosome
74,0,1,chromosome,946,946,0,0,chromosome
75,0,1,chromosome,946,946,0,0,chromosome
76,0,1,chromosome,945,945,0,0,chromosome
77,0,1,chromosome,942,942,0,0,chromosome
78,0,1,chromosome,931,931,0,0,chromosome
79,0,1,chromosome,898,898,0,0,chromosome
80,0,1,chromosome,711,711,0,0,chromosome
81,0,1,chromosome,637,637,0,0,chromosome
82,0,1,chromosome,619,619,0,0,chromosome
83,0,1,chromosome,619,619,0,0,chromosome
84,0,1,chromosome,614,614,0,0,chromosome
85,0,1,chromosome,596,596,0,0,chromosome
86,0,1,chromosome,539,539,0,0,chromosome
87,0,1,chromosome,534,534,0,0,chromosome
88,0,1,chromosome,466,466,0,0,chromosome
89,0,1,chromosome,423,423,0,0,chromosome
90,0,1,chromosome,411,411,0,0,chromosome
91,0,1,chromosome,407,407,0,0,chromosome
92,0,1,chromosome,380,380,0,0,chromosome
93,0,1,chromosome,379,379,0,0,chromosome
94,0,1,chromosome,368,368,0,0,chromosome
95,0,1,chromosome,368,368,0,0,chromosome
96,0,1,chromosome,355,355,0,0,chromosome
97,0,1,chromosome,342,342,0,0,chromosome
98,0,1,chromosome,309,309,0,0,chromosome
99,0,1,chromosome,290,290,0,0,chromosome
100,0,1,chromosome,289,289,0,0,chromosome
101,0,1,chromosome,286,286,0,0,chromosome
102,0,1,chromosome,279,279,0,0,chromosome
103,0,1,chromosome,237,237,0,0,chromosome
104,0,1,chromosome,233,233,0,0,chromosome
105,0,1,chromosome,209,209,0,0,chromosome
106,0,1,chromosome,205,205,0,0,chromosome
107,0,1,chromosome,205,205,0,0,chromosome
108,0,1,chromosome,203,203,0,0,chromosome
109,0,0,unlabeled,180,0,0,180,unlabeled
110,0,0,unlabeled,164,0,0,164,unlabeled
111,0,0,unlabeled,160,0,0,160,unlabeled
112,0,0,unlabeled,158,0,0,158,unlabeled
113,0,0,unlabeled,155,0,0,155,unlabeled
114,0,0,unlabeled,147,0,0,147,unlabeled
115,0,0,unlabeled,146,0,0,146,unlabeled
116,0,0,unlabeled,143,0,0,143,unlabeled
117,0,0,unlabeled,142,0,0,142,unlabeled
118,0,0,unlabeled,142,0,0,142,unlabeled
119,0,0,unlabeled,142,0,0,142,unlabeled
120,0,0,unlabeled,140,0,0,140,unlabeled
121,0,0,unlabeled,140,0,0,140,unlabeled
122,0,0,unlabeled,133,0,0,133,unlabeled
123,0,0,unlabeled,129,0,0,129,unlabeled
124,0,0,unlabeled,128,0,0,128,unlabeled
125,0,0,unlabeled,128,0,0,128,unlabeled
126,0,0,unlabeled,123,0,0,123,unlabeled
127,0,0,unlabeled,121,0,0,121,unlabeled
128,0,0,unlabeled,121,0,0,121,unlabeled
129,0,0,unlabeled,120,0,0,120,unlabeled
130,0,0,unlabeled,119,0,0,119,unlabeled
131,0,0,unlabeled,119,0,0,119,unlabeled
132,0,0,unlabeled,119,0,0,119,unlabeled
133,0,0,unlabeled,119,0,0,119,unlabeled
134,0,0,unlabeled,114,0,0,114,unlabeled
135,0,0,unlabeled,114,0,0,114,unlabeled
136,0,0,unlabeled,113,0,0,113,unlabeled
137,0,0,unlabeled,112,0,0,112,unlabeled
138,0,0,unlabeled,108,0,0,108,unlabeled
139,0,0,unlabeled,103,0,0,103,unlabeled
140,0,0,unlabeled,103,0,0,103,unlabeled
