contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
49,0,1,chromosome,19342,19342,0,0,chromosome
50,0,1,chromosome,14933,14933,0,0,chromosome
51,0,1,chromosome,14022,14022,0,0,chromosome
52,0,1,chromosome,13046,13046,0,0,chromosome
53,0,1,chromosome,12675,12675,0,0,chromosome
54,1,0,plasmid,12504,0,12504,0,plasmid
55,0,1,chromosome,9913,9913,0,0,chromosome
56,1,0,plasmid,9880,0,9880,0,plasmid
57,0,1,chromosome,8907,8907,0,0,chromosome
58,0,1,chromosome,8574,8574,0,0,chromosome
59,0,1,chromosome,7931,7931,0,0,chromosome
60,0,1,chromosome,6514,6514,0,0,chromosome
61,0,1,chromosome,5455,5455,0,0,chromosome
62,0,1,chromosome,4152,4152,0,0,chromosome
63,0,1,chromosome,3890,3890,0,0,chromosome
64,0,1,chromosome,3539,3539,0,0,chromosome
65,0,1,chromosome,3062,3062,0,0,chromosome
66,0,1,chromosome,2857,2857,0,0,chromosome
67,0,1,chromosome,2594,2594,0,0,chromosome
68,0,1,chromosome,2179,2179,0,0,chromosome
69,0,1,chromosome,2143,2143,0,0,chromosome
70,0,1,chromosome,1841,1841,0,0,chromosome
71,0,1,chromosome,1435,1435,0,0,chromosome
72,0,1,chromosome,1431,1431,0,0,chromosome
73,0,1,chromosome,1383,1383,0,0,chromosome
74,0,1,chromosome,1278,1278,0,0,chromosome
75,0,1,chromosome,1221,1221,0,0,chromosome
76,0,1,chromosome,1191,1191,0,0,chromosome
77,1,1,ambiguous,1087,1087,1087,0,ambiguous
78,0,1,chromosome,1085,1085,0,0,chromosome
79,0,1,chromosome,1074,1074,0,0,chromosome
80,0,1,chromosome,1039,1039,0,0,chromosome
81,0,1,chromosome,1031,1031,0,0,chromosome
82,1,1,ambiguous,1016,1016,1016,0,ambiguous
83,0,1,chromosome,977,977,0,0,chromosome
84,0,1,chromosome,945,945,0,0,chromosome
85,0,1,chromosome,942,942,0,0,chromosome
86,0,1,chromosome,931,931,0,0,chromosome
87,0,1,chromosome,820,820,0,0,chromosome
88,0,1,chromosome,779,779,0,0,chromosome
89,0,1,chromosome,711,711,0,0,chromosome
90,0,1,chromosome,669,669,0,0,chromosome
91,0,1,chromosome,669,669,0,0,chromosome
92,0,1,chromosome,637,637,0,0,chromosome
93,0,1,chromosome,619,619,0,0,chromosome
94,0,1,chromosome,619,619,0,0,chromosome
95,0,1,chromosome,614,614,0,0,chromosome
96,0,1,chromosome,571,571,0,0,chromosome
97,0,1,chromosome,539,539,0,0,chromosome
98,0,1,chromosome,380,380,0,0,chromosome
99,0,1,chromosome,379,379,0,0,chromosome
100,0,1,chromosome,368,368,0,0,chromosome
101,0,1,chromosome,355,355,0,0,chromosome
102,0,1,chromosome,348,348,0,0,chromosome
103,1,1,ambiguous,343,343,343,0,ambiguous
104,0,1,chromosome,341,341,0,0,chromosome
105,0,1,chromosome,340,340,0,0,chromosome
106,0,1,chromosome,301,301,0,0,chromosome
107,0,1,chromosome,290,290,0,0,chromosome
108,1,1,ambiguous,289,289,289,0,ambiguous
109,0,1,chromosome,286,286,0,0,chromosome
110,1,1,ambiguous,264,264,264,0,ambiguous
111,0,1,chromosome,237,237,0,0,chromosome
112,0,1,chromosome,209,209,0,0,chromosome
113,0,1,chromosome,205,205,0,0,chromosome
114,0,1,chromosome,205,205,0,0,chromosome
115,0,1,chromosome,203,203,0,0,chromosome
116,0,0,unlabeled,190,0,0,190,unlabeled
117,0,0,unlabeled,190,0,0,190,unlabeled
118,0,0,unlabeled,189,0,0,189,unlabeled
119,0,0,unlabeled,180,0,0,180,unlabeled
120,0,0,unlabeled,176,0,0,176,unlabeled
121,0,0,unlabeled,176,0,0,176,unlabeled
122,0,0,unlabeled,173,0,0,173,unlabeled
123,0,0,unlabeled,164,0,0,164,unlabeled
124,0,0,unlabeled,158,0,0,158,unlabeled
125,0,0,unlabeled,155,0,0,155,unlabeled
126,0,0,unlabeled,154,0,0,154,unlabeled
127,0,0,unlabeled,148,0,0,148,unlabeled
128,0,0,unlabeled,145,0,0,145,unlabeled
129,0,0,unlabeled,145,0,0,145,unlabeled
130,0,0,unlabeled,143,0,0,143,unlabeled
131,0,0,unlabeled,142,0,0,142,unlabeled
132,0,0,unlabeled,142,0,0,142,unlabeled
133,0,0,unlabeled,142,0,0,142,unlabeled
134,0,0,unlabeled,142,0,0,142,unlabeled
135,0,0,unlabeled,140,0,0,140,unlabeled
136,0,0,unlabeled,133,0,0,133,unlabeled
137,0,0,unlabeled,131,0,0,131,unlabeled
138,0,0,unlabeled,128,0,0,128,unlabeled
139,0,0,unlabeled,128,0,0,128,unlabeled
140,0,0,unlabeled,124,0,0,124,unlabeled
141,0,0,unlabeled,121,0,0,121,unlabeled
142,0,0,unlabeled,120,0,0,120,unlabeled
143,0,0,unlabeled,119,0,0,119,unlabeled
144,0,0,unlabeled,119,0,0,119,unlabeled
145,0,0,unlabeled,119,0,0,119,unlabeled
146,0,0,unlabeled,117,0,0,117,unlabeled
147,0,0,unlabeled,114,0,0,114,unlabeled
148,0,0,unlabeled,114,0,0,114,unlabeled
149,0,0,unlabeled,114,0,0,114,unlabeled
150,0,0,unlabeled,110,0,0,110,unlabeled
151,0,0,unlabeled,110,0,0,110,unlabeled
152,0,0,unlabeled,108,0,0,108,unlabeled
153,0,0,unlabeled,107,0,0,107,unlabeled
154,0,0,unlabeled,101,0,0,101,unlabeled
155,0,0,unlabeled,101,0,0,101,unlabeled
