contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
103,1,1,ambiguous,971,971,971,0,ambiguous
104,0,1,chromosome,965,965,0,0,chromosome
105,1,0,plasmid,961,0,961,0,plasmid
106,1,1,ambiguous,903,903,903,0,ambiguous
107,0,1,chromosome,889,889,0,0,chromosome
108,0,1,chromosome,871,871,0,0,chromosome
109,0,1,chromosome,821,821,0,0,chromosome
110,0,1,chromosome,813,813,0,0,chromosome
111,0,1,chromosome,803,803,0,0,chromosome
112,0,1,chromosome,781,781,0,0,chromosome
113,0,1,chromosome,744,744,0,0,chromosome
114,0,1,chromosome,705,705,0,0,chromosome
115,0,1,chromosome,699,699,0,0,chromosome
116,1,1,ambiguous,667,667,667,0,ambiguous
117,0,1,chromosome,607,607,0,0,chromosome
118,0,1,chromosome,607,607,0,0,chromosome
119,1,1,ambiguous,581,581,581,0,ambiguous
120,0,1,chromosome,547,547,0,0,chromosome
121,0,1,chromosome,547,547,0,0,chromosome
122,1,1,ambiguous,524,524,524,0,ambiguous
123,0,1,chromosome,478,478,0,0,chromosome
124,0,1,chromosome,460,460,0,0,chromosome
125,0,1,chromosome,443,443,0,0,chromosome
126,0,1,chromosome,440,440,0,0,chromosome
127,0,1,chromosome,431,431,0,0,chromosome
128,0,1,chromosome,430,430,0,0,chromosome
129,0,1,chromosome,380,380,0,0,chromosome
130,0,1,chromosome,364,364,0,0,chromosome
131,0,1,chromosome,359,359,0,0,chromosome
132,1,0,plasmid,355,0,355,0,plasmid
133,0,1,chromosome,341,341,0,0,chromosome
134,0,1,chromosome,332,332,0,0,chromosome
135,0,1,chromosome,293,293,0,0,chromosome
136,0,1,chromosome,280,280,0,0,chromosome
137,0,1,chromosome,276,276,0,0,chromosome
138,0,1,chromosome,271,271,0,0,chromosome
139,1,0,plasmid,271,0,271,0,plasmid
140,0,1,chromosome,258,258,0,0,chromosome
141,0,1,chromosome,256,256,0,0,chromosome
142,1,1,ambiguous,246,246,246,0,ambiguous
143,0,1,chromosome,226,226,0,0,chromosome
144,0,1,chromosome,222,222,0,0,chromosome
145,0,1,chromosome,214,214,0,0,chromosome
146,0,1,chromosome,207,207,0,0,chromosome
147,0,1,chromosome,205,205,0,0,chromosome
148,0,1,chromosome,204,204,0,0,chromosome
149,0,1,chromosome,201,201,0,0,chromosome
150,0,0,unlabeled,189,0,0,189,unlabeled
151,0,0,unlabeled,176,0,0,176,unlabeled
152,0,0,unlabeled,172,0,0,172,unlabeled
153,0,0,unlabeled,167,0,0,167,unlabeled
154,0,0,unlabeled,163,0,0,163,unlabeled
155,0,0,unlabeled,161,0,0,161,unlabeled
156,0,0,unlabeled,160,0,0,160,unlabeled
157,0,0,unlabeled,159,0,0,159,unlabeled
158,0,0,unlabeled,156,0,0,156,unlabeled
159,0,0,unlabeled,153,0,0,153,unlabeled
160,0,0,unlabeled,147,0,0,147,unlabeled
161,0,0,unlabeled,144,0,0,144,unlabeled
162,0,0,unlabeled,143,0,0,143,unlabeled
163,0,0,unlabeled,142,0,0,142,unlabeled
164,0,0,unlabeled,140,0,0,140,unlabeled
165,0,0,unlabeled,140,0,0,140,unlabeled
166,0,0,unlabeled,137,0,0,137,unlabeled
167,0,0,unlabeled,134,0,0,134,unlabeled
168,0,0,unlabeled,134,0,0,134,unlabeled
169,0,0,unlabeled,132,0,0,132,unlabeled
170,0,0,unlabeled,132,0,0,132,unlabeled
171,0,0,unlabeled,131,0,0,131,unlabeled
172,0,0,unlabeled,130,0,0,130,unlabeled
173,0,0,unlabeled,122,0,0,122,unlabeled
174,0,0,unlabeled,120,0,0,120,unlabeled
175,0,0,unlabeled,120,0,0,120,unlabeled
176,0,0,unlabeled,113,0,0,113,unlabeled
177,0,0,unlabeled,113,0,0,113,unlabeled
178,0,0,unlabeled,112,0,0,112,unlabeled
179,0,0,unlabeled,106,0,0,106,unlabeled
180,0,0,unlabeled,106,0,0,106,unlabeled
181,0,0,unlabeled,100,0,0,100,unlabeled
182,0,0,unlabeled,100,0,0,100,unlabeled
