contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
53,0,1,chromosome,23220,23220,0,0,chromosome
54,0,1,chromosome,22395,22395,0,0,chromosome
55,0,1,chromosome,21552,21552,0,0,chromosome
56,0,1,chromosome,21507,21507,0,0,chromosome
57,0,1,chromosome,20898,20898,0,0,chromosome
58,0,1,chromosome,20188,20188,0,0,chromosome
59,0,1,chromosome,19521,19521,0,0,chromosome
60,0,1,chromosome,18425,18425,0,0,chromosome
61,0,1,chromosome,17752,17752,0,0,chromosome
62,0,1,chromosome,17741,17741,0,0,chromosome
63,0,1,chromosome,17367,17367,0,0,chromosome
64,0,1,chromosome,17189,17189,0,0,chromosome
65,0,1,chromosome,16322,16322,0,0,chromosome
66,0,1,chromosome,15648,15648,0,0,chromosome
67,0,1,chromosome,15353,15353,0,0,chromosome
68,0,1,chromosome,14471,14471,0,0,chromosome
69,1,0,plasmid,14189,0,14189,0,plasmid
70,0,1,chromosome,14102,14102,0,0,chromosome
71,1,0,plasmid,13260,0,13260,0,plasmid
72,0,1,chromosome,13105,13105,0,0,chromosome
73,0,1,chromosome,12925,12925,0,0,chromosome
74,0,1,chromosome,12857,12857,0,0,chromosome
75,0,1,chromosome,12812,12812,0,0,chromosome
76,0,1,chromosome,12548,12548,0,0,chromosome
77,1,0,plasmid,12471,0,12471,0,plasmid
78,0,1,chromosome,12315,12315,0,0,chromosome
79,0,1,chromosome,11898,11898,0,0,chromosome
80,0,1,chromosome,11355,11355,0,0,chromosome
81,0,1,chromosome,11181,11181,0,0,chromosome
82,0,1,chromosome,11174,11174,0,0,chromosome
83,0,1,chromosome,10466,10466,0,0,chromosome
84,0,1,chromosome,10346,10346,0,0,chromosome
85,0,1,chromosome,10121,10121,0,0,chromosome
86,0,1,chromosome,9217,9217,0,0,chromosome
87,0,1,chromosome,7805,7805,0,0,chromosome
88,0,1,chromosome,7030,7030,0,0,chromosome
89,1,0,plasmid,6860,0,6860,0,plasmid
90,0,1,chromosome,6841,6841,0,0,chromosome
91,0,1,chromosome,6105,6105,0,0,chromosome
92,0,0,unlabeled,6031,0,0,6031,unlabeled
93,0,1,chromosome,5988,5988,0,0,chromosome
94,0,1,chromosome,5967,5967,0,0,chromosome
95,0,1,chromosome,5950,5950,0,0,chromosome
96,1,0,plasmid,5933,0,5933,0,plasmid
97,0,1,chromosome,5689,5689,0,0,chromosome
98,0,1,chromosome,5225,5225,0,0,chromosome
99,1,0,plasmid,5200,0,5200,0,plasmid
100,0,1,chromosome,4458,4458,0,0,chromosome
101,0,1,chromosome,4398,4398,0,0,chromosome
102,0,1,chromosome,3991,3991,0,0,chromosome
103,0,1,chromosome,3931,3931,0,0,chromosome
104,0,1,chromosome,3621,3621,0,0,chromosome
105,0,1,chromosome,3540,3540,0,0,chromosome
106,1,0,plasmid,2893,0,2893,0,plasmid
107,0,1,chromosome,2867,2867,0,0,chromosome
108,0,1,chromosome,2526,2526,0,0,chromosome
109,1,0,plasmid,2507,0,2507,0,plasmid
110,1,1,ambiguous,2276,2276,2276,0,ambiguous
111,0,1,chromosome,1843,1843,0,0,chromosome
112,0,1,chromosome,1746,1746,0,0,chromosome
113,0,0,unlabeled,1597,0,0,1597,unlabeled
114,1,1,ambiguous,1382,1382,1382,0,ambiguous
115,1,1,ambiguous,1337,1337,1337,0,ambiguous
116,1,1,ambiguous,1332,1332,1332,0,ambiguous
117,0,1,chromosome,1271,1271,0,0,chromosome
118,0,0,unlabeled,1236,0,0,1236,unlabeled
119,1,0,plasmid,1134,0,1134,0,plasmid
120,1,1,ambiguous,1056,1056,1056,0,ambiguous
121,0,1,chromosome,1045,1045,0,0,chromosome
122,0,1,chromosome,997,997,0,0,chromosome
123,1,1,ambiguous,935,935,935,0,ambiguous
124,0,1,chromosome,819,819,0,0,chromosome
125,0,1,chromosome,812,812,0,0,chromosome
126,0,1,chromosome,794,794,0,0,chromosome
127,0,1,chromosome,765,765,0,0,chromosome
128,0,1,chromosome,723,723,0,0,chromosome
129,0,1,chromosome,694,694,0,0,chromosome
130,0,1,chromosome,654,654,0,0,chromosome
131,0,1,chromosome,630,630,0,0,chromosome
132,0,1,chromosome,595,595,0,0,chromosome
133,1,1,ambiguous,595,595,595,0,ambiguous
134,0,1,chromosome,545,545,0,0,chromosome
135,1,0,plasmid,502,0,502,0,plasmid
136,0,1,chromosome,496,496,0,0,chromosome
137,0,1,chromosome,496,496,0,0,chromosome
138,0,0,unlabeled,480,0,0,480,unlabeled
139,0,1,chromosome,478,478,0,0,chromosome
140,0,1,chromosome,436,436,0,0,chromosome
141,0,0,unlabeled,432,0,0,432,unlabeled
142,0,1,chromosome,416,416,0,0,chromosome
143,0,1,chromosome,402,402,0,0,chromosome
144,0,1,chromosome,383,383,0,0,chromosome
145,0,1,chromosome,373,373,0,0,chromosome
146,0,1,chromosome,356,356,0,0,chromosome
147,1,1,ambiguous,344,344,344,0,ambiguous
148,0,1,chromosome,344,344,0,0,chromosome
149,0,1,chromosome,324,324,0,0,chromosome
150,0,1,chromosome,315,315,0,0,chromosome
151,0,1,chromosome,311,311,0,0,chromosome
152,1,0,plasmid,309,0,309,0,plasmid
153,0,1,chromosome,292,292,0,0,chromosome
154,0,1,chromosome,287,287,0,0,chromosome
155,0,0,unlabeled,282,0,0,282,unlabeled
156,0,1,chromosome,267,267,0,0,chromosome
157,0,1,chromosome,238,238,0,0,chromosome
158,0,1,chromosome,219,219,0,0,chromosome
159,0,1,chromosome,202,202,0,0,chromosome
160,0,0,unlabeled,183,0,0,183,unlabeled
161,0,0,unlabeled,178,0,0,178,unlabeled
162,0,0,unlabeled,167,0,0,167,unlabeled
163,0,0,unlabeled,162,0,0,162,unlabeled
164,0,0,unlabeled,162,0,0,162,unlabeled
165,0,0,unlabeled,158,0,0,158,unlabeled
166,0,0,unlabeled,153,0,0,153,unlabeled
167,0,0,unlabeled,150,0,0,150,unlabeled
168,0,0,unlabeled,150,0,0,150,unlabeled
169,0,0,unlabeled,150,0,0,150,unlabeled
170,0,0,unlabeled,141,0,0,141,unlabeled
171,0,0,unlabeled,139,0,0,139,unlabeled
172,0,0,unlabeled,135,0,0,135,unlabeled
173,0,0,unlabeled,131,0,0,131,unlabeled
174,0,0,unlabeled,125,0,0,125,unlabeled
175,0,0,unlabeled,125,0,0,125,unlabeled
176,0,0,unlabeled,122,0,0,122,unlabeled
177,0,0,unlabeled,119,0,0,119,unlabeled
178,0,0,unlabeled,116,0,0,116,unlabeled
179,0,0,unlabeled,115,0,0,115,unlabeled
180,0,0,unlabeled,111,0,0,111,unlabeled
181,0,0,unlabeled,109,0,0,109,unlabeled
182,0,0,unlabeled,108,0,0,108,unlabeled
183,0,0,unlabeled,106,0,0,106,unlabeled
184,0,0,unlabeled,104,0,0,104,unlabeled
