contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
45,0,0,unlabeled,23133,0,0,23133,unlabeled
46,0,0,unlabeled,23042,0,0,23042,unlabeled
47,0,0,unlabeled,22467,0,0,22467,unlabeled
48,0,0,unlabeled,20668,0,0,20668,unlabeled
49,0,0,unlabeled,20382,0,0,20382,unlabeled
50,0,0,unlabeled,20188,0,0,20188,unlabeled
51,0,0,unlabeled,20130,0,0,20130,unlabeled
52,0,0,unlabeled,19517,0,0,19517,unlabeled
53,0,0,unlabeled,19447,0,0,19447,unlabeled
54,1,0,plasmid,19009,0,19009,0,plasmid
55,0,0,unlabeled,17154,0,0,17154,unlabeled
56,0,0,unlabeled,17011,0,0,17011,unlabeled
57,0,0,unlabeled,16416,0,0,16416,unlabeled
58,0,0,unlabeled,16069,0,0,16069,unlabeled
59,0,0,unlabeled,15147,0,0,15147,unlabeled
60,0,0,unlabeled,14802,0,0,14802,unlabeled
61,0,0,unlabeled,14342,0,0,14342,unlabeled
62,1,0,plasmid,13788,0,13788,0,plasmid
63,1,0,plasmid,13698,0,13698,0,plasmid
64,0,0,unlabeled,13543,0,0,13543,unlabeled
65,0,0,unlabeled,13152,0,0,13152,unlabeled
66,0,0,unlabeled,12802,0,0,12802,unlabeled
67,0,0,unlabeled,12781,0,0,12781,unlabeled
68,0,0,unlabeled,12746,0,0,12746,unlabeled
69,1,0,plasmid,12498,0,12498,0,plasmid
70,0,0,unlabeled,12434,0,0,12434,unlabeled
71,0,0,unlabeled,12403,0,0,12403,unlabeled
72,1,0,plasmid,12146,0,12146,0,plasmid
73,0,0,unlabeled,11403,0,0,11403,unlabeled
74,1,0,plasmid,10964,0,10964,0,plasmid
75,1,0,plasmid,9970,0,9970,0,plasmid
76,0,0,unlabeled,9890,0,0,9890,unlabeled
77,0,0,unlabeled,9877,0,0,9877,unlabeled
78,1,0,plasmid,9669,0,9669,0,plasmid
79,1,0,plasmid,9508,0,9508,0,plasmid
80,1,0,plasmid,9475,0,9475,0,plasmid
81,1,0,plasmid,9288,0,9288,0,plasmid
82,1,0,plasmid,8904,0,8904,0,plasmid
83,0,0,unlabeled,8428,0,0,8428,unlabeled
84,0,0,unlabeled,8292,0,0,8292,unlabeled
85,1,0,plasmid,7736,0,7736,0,plasmid
86,0,0,unlabeled,7602,0,0,7602,unlabeled
87,1,0,plasmid,7449,0,7449,0,plasmid
88,1,0,plasmid,6911,0,6911,0,plasmid
89,1,0,plasmid,6369,0,6369,0,plasmid
90,0,0,unlabeled,6355,0,0,6355,unlabeled
91,0,0,unlabeled,6232,0,0,6232,unlabeled
92,0,0,unlabeled,6023,0,0,6023,unlabeled
93,1,0,plasmid,5881,0,5881,0,plasmid
94,1,0,plasmid,5754,0,5754,0,plasmid
95,1,0,plasmid,5341,0,5341,0,plasmid
96,0,0,unlabeled,5315,0,0,5315,unlabeled
97,0,0,unlabeled,5210,0,0,5210,unlabeled
98,0,0,unlabeled,5040,0,0,5040,unlabeled
99,0,0,unlabeled,5034,0,0,5034,unlabeled
100,0,0,unlabeled,4935,0,0,4935,unlabeled
101,1,0,plasmid,4741,0,4741,0,plasmid
102,0,0,unlabeled,4637,0,0,4637,unlabeled
103,0,0,unlabeled,4600,0,0,4600,unlabeled
104,0,0,unlabeled,4575,0,0,4575,unlabeled
105,0,0,unlabeled,4436,0,0,4436,unlabeled
106,1,0,plasmid,4118,0,4118,0,plasmid
107,0,0,unlabeled,4073,0,0,4073,unlabeled
108,0,0,unlabeled,4072,0,0,4072,unlabeled
109,0,0,unlabeled,4004,0,0,4004,unlabeled
110,0,0,unlabeled,3713,0,0,3713,unlabeled
111,0,0,unlabeled,3573,0,0,3573,unlabeled
112,0,0,unlabeled,3411,0,0,3411,unlabeled
113,0,0,unlabeled,3341,0,0,3341,unlabeled
114,1,0,plasmid,3278,0,3278,0,plasmid
115,1,0,plasmid,3221,0,3221,0,plasmid
116,0,0,unlabeled,3011,0,0,3011,unlabeled
117,0,0,unlabeled,2988,0,0,2988,unlabeled
118,0,0,unlabeled,2746,0,0,2746,unlabeled
119,0,0,unlabeled,2746,0,0,2746,unlabeled
120,1,0,plasmid,2497,0,2497,0,plasmid
121,0,0,unlabeled,2407,0,0,2407,unlabeled
122,0,0,unlabeled,2345,0,0,2345,unlabeled
123,1,0,plasmid,2132,0,2132,0,plasmid
124,1,0,plasmid,2105,0,2105,0,plasmid
125,1,0,plasmid,2081,0,2081,0,plasmid
126,1,0,plasmid,2056,0,2056,0,plasmid
127,1,0,plasmid,2006,0,2006,0,plasmid
128,0,0,unlabeled,1889,0,0,1889,unlabeled
129,0,0,unlabeled,1878,0,0,1878,unlabeled
130,0,0,unlabeled,1789,0,0,1789,unlabeled
131,0,0,unlabeled,1624,0,0,1624,unlabeled
132,0,0,unlabeled,1468,0,0,1468,unlabeled
133,0,0,unlabeled,1466,0,0,1466,unlabeled
134,1,0,plasmid,1410,0,1410,0,plasmid
135,0,0,unlabeled,1410,0,0,1410,unlabeled
136,0,0,unlabeled,1257,0,0,1257,unlabeled
137,1,0,plasmid,1178,0,1178,0,plasmid
138,0,0,unlabeled,1176,0,0,1176,unlabeled
139,1,0,plasmid,1132,0,1132,0,plasmid
140,0,0,unlabeled,1109,0,0,1109,unlabeled
141,0,0,unlabeled,1077,0,0,1077,unlabeled
142,0,0,unlabeled,1067,0,0,1067,unlabeled
143,0,0,unlabeled,1059,0,0,1059,unlabeled
144,0,0,unlabeled,1042,0,0,1042,unlabeled
145,0,0,unlabeled,1037,0,0,1037,unlabeled
146,0,0,unlabeled,1026,0,0,1026,unlabeled
147,0,0,unlabeled,1005,0,0,1005,unlabeled
148,1,0,plasmid,1005,0,1005,0,plasmid
149,0,0,unlabeled,948,0,0,948,unlabeled
150,0,0,unlabeled,907,0,0,907,unlabeled
151,0,0,unlabeled,810,0,0,810,unlabeled
152,0,0,unlabeled,787,0,0,787,unlabeled
153,0,0,unlabeled,746,0,0,746,unlabeled
154,0,0,unlabeled,733,0,0,733,unlabeled
155,0,0,unlabeled,691,0,0,691,unlabeled
156,0,0,unlabeled,684,0,0,684,unlabeled
157,0,0,unlabeled,681,0,0,681,unlabeled
158,0,0,unlabeled,611,0,0,611,unlabeled
159,0,0,unlabeled,555,0,0,555,unlabeled
160,0,0,unlabeled,555,0,0,555,unlabeled
161,0,0,unlabeled,535,0,0,535,unlabeled
162,0,0,unlabeled,517,0,0,517,unlabeled
163,0,0,unlabeled,506,0,0,506,unlabeled
164,0,0,unlabeled,505,0,0,505,unlabeled
165,0,0,unlabeled,484,0,0,484,unlabeled
166,0,0,unlabeled,484,0,0,484,unlabeled
167,0,0,unlabeled,476,0,0,476,unlabeled
168,0,0,unlabeled,473,0,0,473,unlabeled
169,0,0,unlabeled,463,0,0,463,unlabeled
170,0,0,unlabeled,462,0,0,462,unlabeled
171,0,0,unlabeled,440,0,0,440,unlabeled
172,0,0,unlabeled,383,0,0,383,unlabeled
173,0,0,unlabeled,379,0,0,379,unlabeled
174,0,0,unlabeled,367,0,0,367,unlabeled
175,0,0,unlabeled,363,0,0,363,unlabeled
176,0,0,unlabeled,353,0,0,353,unlabeled
177,0,0,unlabeled,343,0,0,343,unlabeled
178,0,0,unlabeled,338,0,0,338,unlabeled
179,0,0,unlabeled,334,0,0,334,unlabeled
180,0,0,unlabeled,318,0,0,318,unlabeled
181,0,0,unlabeled,316,0,0,316,unlabeled
182,0,0,unlabeled,310,0,0,310,unlabeled
183,0,0,unlabeled,300,0,0,300,unlabeled
184,0,0,unlabeled,299,0,0,299,unlabeled
185,0,0,unlabeled,299,0,0,299,unlabeled
186,0,0,unlabeled,295,0,0,295,unlabeled
187,0,0,unlabeled,290,0,0,290,unlabeled
188,0,0,unlabeled,283,0,0,283,unlabeled
189,0,0,unlabeled,280,0,0,280,unlabeled
190,0,0,unlabeled,269,0,0,269,unlabeled
191,0,0,unlabeled,269,0,0,269,unlabeled
192,0,0,unlabeled,257,0,0,257,unlabeled
193,0,0,unlabeled,257,0,0,257,unlabeled
194,0,0,unlabeled,252,0,0,252,unlabeled
195,0,0,unlabeled,248,0,0,248,unlabeled
196,0,0,unlabeled,243,0,0,243,unlabeled
197,0,0,unlabeled,242,0,0,242,unlabeled
198,0,0,unlabeled,242,0,0,242,unlabeled
199,0,0,unlabeled,239,0,0,239,unlabeled
200,0,0,unlabeled,236,0,0,236,unlabeled
201,0,0,unlabeled,235,0,0,235,unlabeled
202,0,0,unlabeled,235,0,0,235,unlabeled
203,0,0,unlabeled,231,0,0,231,unlabeled
204,0,0,unlabeled,231,0,0,231,unlabeled
205,0,0,unlabeled,225,0,0,225,unlabeled
206,0,0,unlabeled,225,0,0,225,unlabeled
207,0,0,unlabeled,223,0,0,223,unlabeled
208,0,0,unlabeled,223,0,0,223,unlabeled
209,0,0,unlabeled,219,0,0,219,unlabeled
210,0,0,unlabeled,215,0,0,215,unlabeled
211,0,0,unlabeled,215,0,0,215,unlabeled
212,0,0,unlabeled,204,0,0,204,unlabeled
213,0,0,unlabeled,196,0,0,196,unlabeled
214,0,0,unlabeled,194,0,0,194,unlabeled
215,0,0,unlabeled,189,0,0,189,unlabeled
216,0,0,unlabeled,183,0,0,183,unlabeled
217,0,0,unlabeled,181,0,0,181,unlabeled
218,0,0,unlabeled,179,0,0,179,unlabeled
219,0,0,unlabeled,178,0,0,178,unlabeled
220,0,0,unlabeled,176,0,0,176,unlabeled
221,0,0,unlabeled,172,0,0,172,unlabeled
222,0,0,unlabeled,169,0,0,169,unlabeled
223,0,0,unlabeled,168,0,0,168,unlabeled
224,0,0,unlabeled,163,0,0,163,unlabeled
225,0,0,unlabeled,158,0,0,158,unlabeled
226,0,0,unlabeled,154,0,0,154,unlabeled
227,0,0,unlabeled,150,0,0,150,unlabeled
228,0,0,unlabeled,149,0,0,149,unlabeled
229,0,0,unlabeled,149,0,0,149,unlabeled
230,0,0,unlabeled,149,0,0,149,unlabeled
231,0,0,unlabeled,149,0,0,149,unlabeled
232,0,0,unlabeled,147,0,0,147,unlabeled
233,0,0,unlabeled,144,0,0,144,unlabeled
234,0,0,unlabeled,142,0,0,142,unlabeled
235,0,0,unlabeled,141,0,0,141,unlabeled
236,0,0,unlabeled,137,0,0,137,unlabeled
237,0,0,unlabeled,126,0,0,126,unlabeled
238,0,0,unlabeled,126,0,0,126,unlabeled
239,0,0,unlabeled,125,0,0,125,unlabeled
240,0,0,unlabeled,123,0,0,123,unlabeled
241,0,0,unlabeled,122,0,0,122,unlabeled
242,0,0,unlabeled,120,0,0,120,unlabeled
243,0,0,unlabeled,120,0,0,120,unlabeled
244,0,0,unlabeled,119,0,0,119,unlabeled
245,0,0,unlabeled,116,0,0,116,unlabeled
246,0,0,unlabeled,116,0,0,116,unlabeled
247,0,0,unlabeled,114,0,0,114,unlabeled
248,0,0,unlabeled,113,0,0,113,unlabeled
249,0,0,unlabeled,112,0,0,112,unlabeled
250,0,0,unlabeled,112,0,0,112,unlabeled
251,0,0,unlabeled,112,0,0,112,unlabeled
252,0,0,unlabeled,111,0,0,111,unlabeled
253,0,0,unlabeled,111,0,0,111,unlabeled
254,0,0,unlabeled,109,0,0,109,unlabeled
255,0,0,unlabeled,108,0,0,108,unlabeled
256,0,0,unlabeled,105,0,0,105,unlabeled
257,0,0,unlabeled,103,0,0,103,unlabeled
258,0,0,unlabeled,102,0,0,102,unlabeled
259,0,0,unlabeled,102,0,0,102,unlabeled
260,0,0,unlabeled,102,0,0,102,unlabeled
261,0,0,unlabeled,102,0,0,102,unlabeled
262,0,0,unlabeled,102,0,0,102,unlabeled
263,0,0,unlabeled,101,0,0,101,unlabeled
