contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
119,0,0,unlabeled,1571,0,0,1571,unlabeled
120,0,0,unlabeled,1504,0,0,1504,unlabeled
121,1,0,plasmid,1499,0,1499,0,plasmid
122,1,0,plasmid,1444,0,1444,0,plasmid
123,1,0,plasmid,1443,0,1443,0,plasmid
124,0,0,unlabeled,1431,0,0,1431,unlabeled
125,1,0,plasmid,1377,0,1377,0,plasmid
126,1,0,plasmid,1342,0,1342,0,plasmid
127,0,0,unlabeled,1323,0,0,1323,unlabeled
128,0,0,unlabeled,1307,0,0,1307,unlabeled
129,0,0,unlabeled,1304,0,0,1304,unlabeled
130,1,0,plasmid,1184,0,1184,0,plasmid
131,0,0,unlabeled,1177,0,0,1177,unlabeled
132,1,0,plasmid,1123,0,1123,0,plasmid
133,0,0,unlabeled,1058,0,0,1058,unlabeled
134,0,0,unlabeled,959,0,0,959,unlabeled
135,0,0,unlabeled,940,0,0,940,unlabeled
136,0,0,unlabeled,918,0,0,918,unlabeled
137,0,0,unlabeled,815,0,0,815,unlabeled
138,0,0,unlabeled,791,0,0,791,unlabeled
139,0,0,unlabeled,758,0,0,758,unlabeled
140,0,0,unlabeled,743,0,0,743,unlabeled
141,0,0,unlabeled,731,0,0,731,unlabeled
142,0,0,unlabeled,717,0,0,717,unlabeled
143,0,0,unlabeled,695,0,0,695,unlabeled
144,0,0,unlabeled,676,0,0,676,unlabeled
145,0,0,unlabeled,636,0,0,636,unlabeled
146,0,0,unlabeled,620,0,0,620,unlabeled
147,0,0,unlabeled,611,0,0,611,unlabeled
148,0,0,unlabeled,571,0,0,571,unlabeled
149,0,0,unlabeled,538,0,0,538,unlabeled
150,0,0,unlabeled,529,0,0,529,unlabeled
151,0,0,unlabeled,525,0,0,525,unlabeled
152,0,0,unlabeled,494,0,0,494,unlabeled
153,0,0,unlabeled,481,0,0,481,unlabeled
154,0,0,unlabeled,475,0,0,475,unlabeled
155,0,0,unlabeled,469,0,0,469,unlabeled
156,0,0,unlabeled,449,0,0,449,unlabeled
157,0,0,unlabeled,428,0,0,428,unlabeled
158,0,0,unlabeled,416,0,0,416,unlabeled
159,0,0,unlabeled,414,0,0,414,unlabeled
160,0,0,unlabeled,412,0,0,412,unlabeled
161,0,0,unlabeled,395,0,0,395,unlabeled
162,0,0,unlabeled,390,0,0,390,unlabeled
163,0,0,unlabeled,387,0,0,387,unlabeled
164,0,0,unlabeled,383,0,0,383,unlabeled
165,0,0,unlabeled,362,0,0,362,unlabeled
166,0,0,unlabeled,354,0,0,354,unlabeled
167,0,0,unlabeled,334,0,0,334,unlabeled
168,0,0,unlabeled,313,0,0,313,unlabeled
169,0,0,unlabeled,311,0,0,311,unlabeled
170,0,0,unlabeled,309,0,0,309,unlabeled
171,0,0,unlabeled,308,0,0,308,unlabeled
172,0,0,unlabeled,301,0,0,301,unlabeled
173,0,0,unlabeled,274,0,0,274,unlabeled
174,0,0,unlabeled,269,0,0,269,unlabeled
175,0,0,unlabeled,263,0,0,263,unlabeled
176,0,0,unlabeled,262,0,0,262,unlabeled
177,0,0,unlabeled,257,0,0,257,unlabeled
178,0,0,unlabeled,250,0,0,250,unlabeled
179,0,0,unlabeled,247,0,0,247,unlabeled
180,0,0,unlabeled,246,0,0,246,unlabeled
181,0,0,unlabeled,243,0,0,243,unlabeled
182,0,0,unlabeled,237,0,0,237,unlabeled
183,0,0,unlabeled,229,0,0,229,unlabeled
184,0,0,unlabeled,212,0,0,212,unlabeled
185,0,0,unlabeled,210,0,0,210,unlabeled
186,0,0,unlabeled,205,0,0,205,unlabeled
187,0,0,unlabeled,192,0,0,192,unlabeled
188,0,0,unlabeled,191,0,0,191,unlabeled
189,0,0,unlabeled,190,0,0,190,unlabeled
190,0,0,unlabeled,186,0,0,186,unlabeled
191,0,0,unlabeled,183,0,0,183,unlabeled
192,0,0,unlabeled,170,0,0,170,unlabeled
193,0,0,unlabeled,164,0,0,164,unlabeled
194,0,0,unlabeled,147,0,0,147,unlabeled
195,0,0,unlabeled,145,0,0,145,unlabeled
196,0,0,unlabeled,140,0,0,140,unlabeled
197,0,0,unlabeled,139,0,0,139,unlabeled
198,0,0,unlabeled,132,0,0,132,unlabeled
199,0,0,unlabeled,121,0,0,121,unlabeled
200,0,0,unlabeled,121,0,0,121,unlabeled
201,0,0,unlabeled,117,0,0,117,unlabeled
202,0,0,unlabeled,117,0,0,117,unlabeled
203,0,0,unlabeled,114,0,0,114,unlabeled
204,0,0,unlabeled,109,0,0,109,unlabeled
205,0,0,unlabeled,109,0,0,109,unlabeled
206,0,0,unlabeled,109,0,0,109,unlabeled
207,0,0,unlabeled,108,0,0,108,unlabeled
208,0,0,unlabeled,107,0,0,107,unlabeled
209,0,0,unlabeled,107,0,0,107,unlabeled
210,0,0,unlabeled,107,0,0,107,unlabeled
211,0,0,unlabeled,107,0,0,107,unlabeled
212,0,0,unlabeled,105,0,0,105,unlabeled
213,0,0,unlabeled,104,0,0,104,unlabeled
214,0,0,unlabeled,102,0,0,102,unlabeled
215,0,0,unlabeled,100,0,0,100,unlabeled
