contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
203,1,0,plasmid,218,0,218,0,plasmid
204,0,0,unlabeled,217,0,0,217,unlabeled
205,0,1,chromosome,212,212,0,0,chromosome
206,1,0,plasmid,209,0,209,0,plasmid
207,1,0,plasmid,209,0,209,0,plasmid
208,1,1,ambiguous,208,208,208,0,ambiguous
209,1,0,plasmid,207,0,207,0,plasmid
210,1,1,ambiguous,207,207,207,0,ambiguous
211,1,1,ambiguous,206,206,206,0,ambiguous
212,1,1,ambiguous,206,206,206,0,ambiguous
213,1,1,ambiguous,203,203,203,0,ambiguous
214,1,1,ambiguous,202,202,202,0,ambiguous
215,1,0,plasmid,201,0,201,0,plasmid
216,0,0,unlabeled,197,0,0,197,unlabeled
217,0,0,unlabeled,195,0,0,195,unlabeled
218,0,0,unlabeled,194,0,0,194,unlabeled
219,0,0,unlabeled,194,0,0,194,unlabeled
220,0,0,unlabeled,192,0,0,192,unlabeled
221,0,0,unlabeled,191,0,0,191,unlabeled
222,0,0,unlabeled,186,0,0,186,unlabeled
223,0,0,unlabeled,185,0,0,185,unlabeled
224,0,0,unlabeled,185,0,0,185,unlabeled
225,0,0,unlabeled,182,0,0,182,unlabeled
226,0,0,unlabeled,179,0,0,179,unlabeled
227,0,0,unlabeled,177,0,0,177,unlabeled
228,0,0,unlabeled,176,0,0,176,unlabeled
229,0,0,unlabeled,170,0,0,170,unlabeled
230,0,0,unlabeled,169,0,0,169,unlabeled
231,0,0,unlabeled,165,0,0,165,unlabeled
232,0,0,unlabeled,165,0,0,165,unlabeled
233,0,0,unlabeled,164,0,0,164,unlabeled
234,0,0,unlabeled,163,0,0,163,unlabeled
235,0,0,unlabeled,158,0,0,158,unlabeled
236,0,0,unlabeled,158,0,0,158,unlabeled
237,0,0,unlabeled,157,0,0,157,unlabeled
238,0,0,unlabeled,157,0,0,157,unlabeled
239,0,0,unlabeled,153,0,0,153,unlabeled
240,0,0,unlabeled,151,0,0,151,unlabeled
241,0,0,unlabeled,151,0,0,151,unlabeled
242,0,0,unlabeled,151,0,0,151,unlabeled
243,0,0,unlabeled,149,0,0,149,unlabeled
244,0,0,unlabeled,147,0,0,147,unlabeled
245,0,0,unlabeled,147,0,0,147,unlabeled
246,0,0,unlabeled,147,0,0,147,unlabeled
247,0,0,unlabeled,145,0,0,145,unlabeled
248,0,0,unlabeled,141,0,0,141,unlabeled
249,0,0,unlabeled,140,0,0,140,unlabeled
250,0,0,unlabeled,138,0,0,138,unlabeled
251,0,0,unlabeled,138,0,0,138,unlabeled
252,0,0,unlabeled,137,0,0,137,unlabeled
253,0,0,unlabeled,137,0,0,137,unlabeled
254,0,0,unlabeled,134,0,0,134,unlabeled
255,0,0,unlabeled,132,0,0,132,unlabeled
256,0,0,unlabeled,132,0,0,132,unlabeled
257,0,0,unlabeled,131,0,0,131,unlabeled
258,0,0,unlabeled,130,0,0,130,unlabeled
259,0,0,unlabeled,130,0,0,130,unlabeled
260,0,0,unlabeled,130,0,0,130,unlabeled
261,0,0,unlabeled,129,0,0,129,unlabeled
262,0,0,unlabeled,129,0,0,129,unlabeled
263,0,0,unlabeled,128,0,0,128,unlabeled
264,0,0,unlabeled,127,0,0,127,unlabeled
265,0,0,unlabeled,127,0,0,127,unlabeled
266,0,0,unlabeled,126,0,0,126,unlabeled
267,0,0,unlabeled,123,0,0,123,unlabeled
268,0,0,unlabeled,122,0,0,122,unlabeled
269,0,0,unlabeled,121,0,0,121,unlabeled
270,0,0,unlabeled,120,0,0,120,unlabeled
271,0,0,unlabeled,119,0,0,119,unlabeled
272,0,0,unlabeled,118,0,0,118,unlabeled
273,0,0,unlabeled,117,0,0,117,unlabeled
274,0,0,unlabeled,116,0,0,116,unlabeled
275,0,0,unlabeled,116,0,0,116,unlabeled
276,0,0,unlabeled,114,0,0,114,unlabeled
277,0,0,unlabeled,113,0,0,113,unlabeled
278,0,0,unlabeled,112,0,0,112,unlabeled
279,0,0,unlabeled,111,0,0,111,unlabeled
280,0,0,unlabeled,111,0,0,111,unlabeled
281,0,0,unlabeled,110,0,0,110,unlabeled
282,0,0,unlabeled,109,0,0,109,unlabeled
283,0,0,unlabeled,109,0,0,109,unlabeled
284,0,0,unlabeled,109,0,0,109,unlabeled
285,0,0,unlabeled,108,0,0,108,unlabeled
286,0,0,unlabeled,107,0,0,107,unlabeled
287,0,0,unlabeled,105,0,0,105,unlabeled
288,0,0,unlabeled,102,0,0,102,unlabeled
