contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
75,0,1,chromosome,1221,1221,0,0,chromosome
76,0,1,chromosome,1191,1191,0,0,chromosome
77,1,1,ambiguous,1087,1087,1087,0,ambiguous
78,0,1,chromosome,1074,1074,0,0,chromosome
79,0,1,chromosome,1060,1060,0,0,chromosome
80,0,1,chromosome,1057,1057,0,0,chromosome
81,1,1,ambiguous,1039,1039,1039,0,ambiguous
82,0,1,chromosome,977,977,0,0,chromosome
83,0,1,chromosome,946,946,0,0,chromosome
84,0,1,chromosome,946,946,0,0,chromosome
85,0,1,chromosome,931,931,0,0,chromosome
86,0,1,chromosome,906,906,0,0,chromosome
87,1,0,plasmid,898,0,898,0,plasmid
88,0,1,chromosome,820,820,0,0,chromosome
89,0,1,chromosome,711,711,0,0,chromosome
90,0,1,chromosome,638,638,0,0,chromosome
91,0,1,chromosome,637,637,0,0,chromosome
92,0,1,chromosome,614,614,0,0,chromosome
93,0,1,chromosome,539,539,0,0,chromosome
94,0,1,chromosome,380,380,0,0,chromosome
95,0,1,chromosome,379,379,0,0,chromosome
96,0,1,chromosome,368,368,0,0,chromosome
97,0,0,unlabeled,355,0,0,355,unlabeled
98,0,1,chromosome,348,348,0,0,chromosome
99,0,1,chromosome,343,343,0,0,chromosome
100,0,0,unlabeled,342,0,0,342,unlabeled
101,0,1,chromosome,340,340,0,0,chromosome
102,0,0,unlabeled,290,0,0,290,unlabeled
103,0,0,unlabeled,286,0,0,286,unlabeled
104,0,1,chromosome,209,209,0,0,chromosome
105,0,1,chromosome,205,205,0,0,chromosome
106,0,1,chromosome,205,205,0,0,chromosome
107,0,1,chromosome,203,203,0,0,chromosome
108,0,0,unlabeled,189,0,0,189,unlabeled
109,0,0,unlabeled,183,0,0,183,unlabeled
110,0,0,unlabeled,180,0,0,180,unlabeled
111,0,0,unlabeled,180,0,0,180,unlabeled
112,0,0,unlabeled,175,0,0,175,unlabeled
113,0,0,unlabeled,173,0,0,173,unlabeled
114,0,0,unlabeled,173,0,0,173,unlabeled
115,0,0,unlabeled,173,0,0,173,unlabeled
116,0,0,unlabeled,167,0,0,167,unlabeled
117,0,0,unlabeled,164,0,0,164,unlabeled
118,0,0,unlabeled,158,0,0,158,unlabeled
119,0,0,unlabeled,145,0,0,145,unlabeled
120,0,0,unlabeled,143,0,0,143,unlabeled
121,0,0,unlabeled,142,0,0,142,unlabeled
122,0,0,unlabeled,142,0,0,142,unlabeled
123,0,0,unlabeled,140,0,0,140,unlabeled
124,0,0,unlabeled,136,0,0,136,unlabeled
125,0,0,unlabeled,133,0,0,133,unlabeled
126,0,0,unlabeled,131,0,0,131,unlabeled
127,0,0,unlabeled,128,0,0,128,unlabeled
128,0,0,unlabeled,128,0,0,128,unlabeled
129,0,0,unlabeled,128,0,0,128,unlabeled
130,0,0,unlabeled,124,0,0,124,unlabeled
131,0,0,unlabeled,121,0,0,121,unlabeled
132,0,0,unlabeled,121,0,0,121,unlabeled
133,0,0,unlabeled,121,0,0,121,unlabeled
134,0,0,unlabeled,119,0,0,119,unlabeled
135,0,0,unlabeled,119,0,0,119,unlabeled
136,0,0,unlabeled,117,0,0,117,unlabeled
137,0,0,unlabeled,116,0,0,116,unlabeled
138,0,0,unlabeled,115,0,0,115,unlabeled
139,0,0,unlabeled,115,0,0,115,unlabeled
140,0,0,unlabeled,114,0,0,114,unlabeled
141,0,0,unlabeled,110,0,0,110,unlabeled
142,0,0,unlabeled,108,0,0,108,unlabeled
143,0,0,unlabeled,106,0,0,106,unlabeled
144,0,0,unlabeled,105,0,0,105,unlabeled
145,0,0,unlabeled,105,0,0,105,unlabeled
146,0,0,unlabeled,104,0,0,104,unlabeled
