contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
98,0,1,chromosome,230,230,0,0,chromosome
99,0,1,chromosome,224,224,0,0,chromosome
100,0,0,unlabeled,196,0,0,196,unlabeled
101,0,0,unlabeled,183,0,0,183,unlabeled
102,0,0,unlabeled,171,0,0,171,unlabeled
103,0,0,unlabeled,169,0,0,169,unlabeled
104,0,0,unlabeled,160,0,0,160,unlabeled
105,0,0,unlabeled,156,0,0,156,unlabeled
106,0,0,unlabeled,150,0,0,150,unlabeled
107,0,0,unlabeled,150,0,0,150,unlabeled
108,0,0,unlabeled,142,0,0,142,unlabeled
109,0,0,unlabeled,140,0,0,140,unlabeled
110,0,0,unlabeled,131,0,0,131,unlabeled
111,0,0,unlabeled,130,0,0,130,unlabeled
112,0,0,unlabeled,130,0,0,130,unlabeled
113,0,0,unlabeled,127,0,0,127,unlabeled
114,0,0,unlabeled,126,0,0,126,unlabeled
115,0,0,unlabeled,123,0,0,123,unlabeled
116,0,0,unlabeled,123,0,0,123,unlabeled
117,0,0,unlabeled,122,0,0,122,unlabeled
118,0,0,unlabeled,121,0,0,121,unlabeled
119,0,0,unlabeled,121,0,0,121,unlabeled
120,0,0,unlabeled,119,0,0,119,unlabeled
121,0,0,unlabeled,118,0,0,118,unlabeled
122,0,0,unlabeled,112,0,0,112,unlabeled
123,0,0,unlabeled,107,0,0,107,unlabeled
