contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
68,0,1,chromosome,8980,8980,0,0,chromosome
69,0,1,chromosome,8313,8313,0,0,chromosome
70,1,0,plasmid,8162,0,8162,0,plasmid
71,0,1,chromosome,7741,7741,0,0,chromosome
72,0,1,chromosome,7668,7668,0,0,chromosome
73,0,1,chromosome,7284,7284,0,0,chromosome
74,0,1,chromosome,7217,7217,0,0,chromosome
75,1,0,plasmid,6874,0,6874,0,plasmid
76,1,0,plasmid,6854,0,6854,0,plasmid
77,0,1,chromosome,6785,6785,0,0,chromosome
78,0,1,chromosome,6703,6703,0,0,chromosome
79,0,1,chromosome,6637,6637,0,0,chromosome
80,1,0,plasmid,6194,0,6194,0,plasmid
81,1,0,plasmid,6144,0,6144,0,plasmid
82,1,0,plasmid,5876,0,5876,0,plasmid
83,1,0,plasmid,5441,0,5441,0,plasmid
84,0,1,chromosome,5201,5201,0,0,chromosome
85,1,0,plasmid,5133,0,5133,0,plasmid
86,0,1,chromosome,4890,4890,0,0,chromosome
87,0,1,chromosome,4850,4839,0,11,chromosome
88,0,1,chromosome,3879,3879,0,0,chromosome
89,1,0,plasmid,3291,0,3291,0,plasmid
90,0,1,chromosome,3285,3285,0,0,chromosome
91,1,0,plasmid,3131,0,3131,0,plasmid
92,1,0,plasmid,3056,0,3056,0,plasmid
93,1,1,ambiguous,3011,3011,3011,0,ambiguous
94,0,1,chromosome,2799,2799,0,0,chromosome
95,1,0,plasmid,2691,0,2691,0,plasmid
96,1,1,ambiguous,2437,2437,2437,0,ambiguous
97,0,1,chromosome,2276,2276,0,0,chromosome
98,0,1,chromosome,2249,2249,0,0,chromosome
99,0,1,chromosome,2244,2244,0,0,chromosome
100,0,1,chromosome,2194,2194,0,0,chromosome
101,1,0,plasmid,2152,0,2152,0,plasmid
102,0,1,chromosome,1802,1802,0,0,chromosome
103,0,1,chromosome,1588,1588,0,0,chromosome
104,0,0,unlabeled,1513,0,0,1513,unlabeled
105,1,1,ambiguous,1454,1454,1454,0,ambiguous
106,1,0,plasmid,1443,0,1443,0,plasmid
107,1,0,plasmid,1393,0,1393,0,plasmid
108,1,1,ambiguous,1331,1331,1331,0,ambiguous
109,1,1,ambiguous,1296,1296,1296,0,ambiguous
110,0,1,chromosome,1221,1221,0,0,chromosome
111,1,1,ambiguous,1207,1207,1207,0,ambiguous
112,1,1,ambiguous,1197,1197,1197,0,ambiguous
113,0,1,chromosome,1185,1185,0,0,chromosome
114,0,1,chromosome,1099,1099,0,0,chromosome
115,0,1,chromosome,1097,1097,0,0,chromosome
116,1,0,plasmid,1097,0,1097,0,plasmid
117,0,1,chromosome,1038,1038,0,0,chromosome
118,0,1,chromosome,1005,1005,0,0,chromosome
119,1,0,plasmid,954,0,954,0,plasmid
120,0,1,chromosome,924,924,0,0,chromosome
121,1,0,plasmid,915,0,915,0,plasmid
122,0,1,chromosome,879,879,0,0,chromosome
123,0,1,chromosome,824,824,0,0,chromosome
124,0,1,chromosome,811,811,0,0,chromosome
125,0,1,chromosome,693,693,0,0,chromosome
126,0,1,chromosome,687,687,0,0,chromosome
127,0,1,chromosome,677,677,0,0,chromosome
128,0,1,chromosome,672,672,0,0,chromosome
129,0,1,chromosome,658,658,0,0,chromosome
130,0,1,chromosome,647,647,0,0,chromosome
131,1,1,ambiguous,641,641,641,0,ambiguous
132,0,1,chromosome,639,639,0,0,chromosome
133,0,1,chromosome,639,639,0,0,chromosome
134,0,1,chromosome,569,569,0,0,chromosome
135,0,1,chromosome,564,564,0,0,chromosome
136,1,0,plasmid,563,0,563,0,plasmid
137,0,1,chromosome,548,548,0,0,chromosome
138,0,1,chromosome,517,517,0,0,chromosome
139,0,1,chromosome,512,512,0,0,chromosome
140,1,0,plasmid,509,0,509,0,plasmid
141,0,1,chromosome,480,480,0,0,chromosome
142,1,1,ambiguous,462,462,462,0,ambiguous
143,0,1,chromosome,454,454,0,0,chromosome
144,0,1,chromosome,442,442,0,0,chromosome
145,0,1,chromosome,442,442,0,0,chromosome
146,0,1,chromosome,425,425,0,0,chromosome
147,0,1,chromosome,425,425,0,0,chromosome
148,1,0,plasmid,422,0,422,0,plasmid
149,0,1,chromosome,417,417,0,0,chromosome
150,0,1,chromosome,403,403,0,0,chromosome
151,0,1,chromosome,403,403,0,0,chromosome
152,0,1,chromosome,392,392,0,0,chromosome
153,0,1,chromosome,392,392,0,0,chromosome
154,0,1,chromosome,386,386,0,0,chromosome
155,0,1,chromosome,370,370,0,0,chromosome
156,1,1,ambiguous,358,358,358,0,ambiguous
157,0,1,chromosome,356,356,0,0,chromosome
158,0,1,chromosome,337,337,0,0,chromosome
159,0,1,chromosome,337,337,0,0,chromosome
160,1,1,ambiguous,333,333,333,0,ambiguous
161,0,1,chromosome,311,311,0,0,chromosome
162,0,1,chromosome,297,297,0,0,chromosome
163,0,1,chromosome,292,292,0,0,chromosome
164,0,1,chromosome,292,292,0,0,chromosome
165,1,0,plasmid,289,0,289,0,plasmid
166,1,0,plasmid,288,0,288,0,plasmid
167,0,1,chromosome,286,286,0,0,chromosome
168,1,1,ambiguous,275,275,275,0,ambiguous
169,1,1,ambiguous,267,267,267,0,ambiguous
170,0,1,chromosome,260,260,0,0,chromosome
171,0,1,chromosome,257,257,0,0,chromosome
172,1,1,ambiguous,253,253,253,0,ambiguous
173,0,1,chromosome,251,251,0,0,chromosome
174,0,1,chromosome,236,236,0,0,chromosome
175,0,1,chromosome,235,235,0,0,chromosome
176,0,1,chromosome,233,233,0,0,chromosome
177,0,1,chromosome,217,217,0,0,chromosome
178,0,1,chromosome,217,217,0,0,chromosome
179,0,1,chromosome,205,205,0,0,chromosome
180,0,1,chromosome,200,200,0,0,chromosome
181,0,0,unlabeled,197,0,0,197,unlabeled
182,0,0,unlabeled,193,0,0,193,unlabeled
183,0,0,unlabeled,185,0,0,185,unlabeled
184,0,0,unlabeled,182,0,0,182,unlabeled
185,0,0,unlabeled,176,0,0,176,unlabeled
186,0,0,unlabeled,174,0,0,174,unlabeled
187,0,0,unlabeled,173,0,0,173,unlabeled
188,0,0,unlabeled,173,0,0,173,unlabeled
189,0,0,unlabeled,168,0,0,168,unlabeled
190,0,0,unlabeled,166,0,0,166,unlabeled
191,0,0,unlabeled,164,0,0,164,unlabeled
192,0,0,unlabeled,163,0,0,163,unlabeled
193,0,0,unlabeled,163,0,0,163,unlabeled
194,0,0,unlabeled,162,0,0,162,unlabeled
195,0,0,unlabeled,159,0,0,159,unlabeled
196,0,0,unlabeled,155,0,0,155,unlabeled
197,0,0,unlabeled,149,0,0,149,unlabeled
198,0,0,unlabeled,148,0,0,148,unlabeled
199,0,0,unlabeled,144,0,0,144,unlabeled
200,0,0,unlabeled,139,0,0,139,unlabeled
201,0,0,unlabeled,139,0,0,139,unlabeled
202,0,0,unlabeled,137,0,0,137,unlabeled
203,0,0,unlabeled,135,0,0,135,unlabeled
204,0,0,unlabeled,134,0,0,134,unlabeled
205,0,0,unlabeled,131,0,0,131,unlabeled
206,0,0,unlabeled,128,0,0,128,unlabeled
207,0,0,unlabeled,124,0,0,124,unlabeled
208,0,0,unlabeled,118,0,0,118,unlabeled
209,0,0,unlabeled,118,0,0,118,unlabeled
210,0,0,unlabeled,117,0,0,117,unlabeled
211,0,0,unlabeled,108,0,0,108,unlabeled
212,0,0,unlabeled,101,0,0,101,unlabeled
