contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
73,0,1,chromosome,3437,3437,0,0,chromosome
74,0,1,chromosome,3282,3282,0,0,chromosome
75,1,0,plasmid,3003,0,3003,0,plasmid
76,0,0,unlabeled,1850,0,0,1850,unlabeled
77,0,1,chromosome,1815,1815,0,0,chromosome
78,0,1,chromosome,1797,1797,0,0,chromosome
79,1,0,plasmid,1793,0,1793,0,plasmid
80,0,1,chromosome,1664,1664,0,0,chromosome
81,0,1,chromosome,1651,1651,0,0,chromosome
82,0,1,chromosome,1420,1420,0,0,chromosome
83,0,1,chromosome,1315,1315,0,0,chromosome
84,0,1,chromosome,1251,1251,0,0,chromosome
85,0,1,chromosome,1145,1145,0,0,chromosome
86,0,1,chromosome,1140,1140,0,0,chromosome
87,0,1,chromosome,1065,1065,0,0,chromosome
88,1,0,plasmid,1048,0,1048,0,plasmid
89,1,1,ambiguous,1041,1041,1041,0,ambiguous
90,0,1,chromosome,1034,1034,0,0,chromosome
91,1,1,ambiguous,971,971,971,0,ambiguous
92,0,1,chromosome,965,965,0,0,chromosome
93,1,0,plasmid,961,0,961,0,plasmid
94,0,1,chromosome,923,923,0,0,chromosome
95,0,1,chromosome,886,886,0,0,chromosome
96,0,1,chromosome,871,871,0,0,chromosome
97,0,1,chromosome,821,821,0,0,chromosome
98,0,1,chromosome,819,819,0,0,chromosome
99,0,1,chromosome,813,813,0,0,chromosome
100,1,1,ambiguous,807,807,807,0,ambiguous
101,0,1,chromosome,803,803,0,0,chromosome
102,1,1,ambiguous,773,773,773,0,ambiguous
103,0,1,chromosome,744,744,0,0,chromosome
104,0,1,chromosome,723,723,0,0,chromosome
105,0,1,chromosome,705,705,0,0,chromosome
106,1,1,ambiguous,667,667,667,0,ambiguous
107,0,1,chromosome,607,607,0,0,chromosome
108,0,1,chromosome,607,607,0,0,chromosome
109,1,1,ambiguous,581,581,581,0,ambiguous
110,0,1,chromosome,547,547,0,0,chromosome
111,0,1,chromosome,547,547,0,0,chromosome
112,0,1,chromosome,440,440,0,0,chromosome
113,0,1,chromosome,430,430,0,0,chromosome
114,0,1,chromosome,429,429,0,0,chromosome
115,1,0,plasmid,410,0,410,0,plasmid
116,0,1,chromosome,380,380,0,0,chromosome
117,0,1,chromosome,364,364,0,0,chromosome
118,0,1,chromosome,356,356,0,0,chromosome
119,0,1,chromosome,341,341,0,0,chromosome
120,0,1,chromosome,335,335,0,0,chromosome
121,0,1,chromosome,332,332,0,0,chromosome
122,1,1,ambiguous,311,311,311,0,ambiguous
123,0,1,chromosome,280,280,0,0,chromosome
124,0,1,chromosome,276,276,0,0,chromosome
125,0,1,chromosome,271,271,0,0,chromosome
126,1,0,plasmid,271,0,271,0,plasmid
127,0,1,chromosome,268,268,0,0,chromosome
128,0,1,chromosome,258,258,0,0,chromosome
129,0,1,chromosome,256,256,0,0,chromosome
130,0,1,chromosome,222,222,0,0,chromosome
131,0,1,chromosome,214,214,0,0,chromosome
132,0,1,chromosome,207,207,0,0,chromosome
133,0,1,chromosome,201,201,0,0,chromosome
134,0,0,unlabeled,180,0,0,180,unlabeled
135,0,0,unlabeled,179,0,0,179,unlabeled
136,0,0,unlabeled,172,0,0,172,unlabeled
137,0,0,unlabeled,167,0,0,167,unlabeled
138,0,0,unlabeled,166,0,0,166,unlabeled
139,0,0,unlabeled,160,0,0,160,unlabeled
140,0,0,unlabeled,160,0,0,160,unlabeled
141,0,0,unlabeled,159,0,0,159,unlabeled
142,0,0,unlabeled,153,0,0,153,unlabeled
143,0,0,unlabeled,150,0,0,150,unlabeled
144,0,0,unlabeled,144,0,0,144,unlabeled
145,0,0,unlabeled,144,0,0,144,unlabeled
146,0,0,unlabeled,142,0,0,142,unlabeled
147,0,0,unlabeled,140,0,0,140,unlabeled
148,0,0,unlabeled,140,0,0,140,unlabeled
149,0,0,unlabeled,134,0,0,134,unlabeled
150,0,0,unlabeled,132,0,0,132,unlabeled
151,0,0,unlabeled,132,0,0,132,unlabeled
152,0,0,unlabeled,131,0,0,131,unlabeled
153,0,0,unlabeled,130,0,0,130,unlabeled
154,0,0,unlabeled,129,0,0,129,unlabeled
155,0,0,unlabeled,123,0,0,123,unlabeled
156,0,0,unlabeled,116,0,0,116,unlabeled
157,0,0,unlabeled,116,0,0,116,unlabeled
158,0,0,unlabeled,110,0,0,110,unlabeled
159,0,0,unlabeled,100,0,0,100,unlabeled
