contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
113,0,0,unlabeled,173,0,0,173,unlabeled
114,0,0,unlabeled,173,0,0,173,unlabeled
115,0,0,unlabeled,169,0,0,169,unlabeled
116,0,0,unlabeled,164,0,0,164,unlabeled
117,0,0,unlabeled,158,0,0,158,unlabeled
118,0,0,unlabeled,156,0,0,156,unlabeled
119,0,0,unlabeled,155,0,0,155,unlabeled
120,0,0,unlabeled,147,0,0,147,unlabeled
121,0,0,unlabeled,143,0,0,143,unlabeled
122,0,0,unlabeled,142,0,0,142,unlabeled
123,0,0,unlabeled,142,0,0,142,unlabeled
124,0,0,unlabeled,140,0,0,140,unlabeled
125,0,0,unlabeled,135,0,0,135,unlabeled
126,0,0,unlabeled,133,0,0,133,unlabeled
127,0,0,unlabeled,131,0,0,131,unlabeled
128,0,0,unlabeled,131,0,0,131,unlabeled
129,0,0,unlabeled,129,0,0,129,unlabeled
130,0,0,unlabeled,128,0,0,128,unlabeled
131,0,0,unlabeled,128,0,0,128,unlabeled
132,0,0,unlabeled,127,0,0,127,unlabeled
133,0,0,unlabeled,123,0,0,123,unlabeled
134,0,0,unlabeled,123,0,0,123,unlabeled
135,0,0,unlabeled,121,0,0,121,unlabeled
136,0,0,unlabeled,121,0,0,121,unlabeled
137,0,0,unlabeled,120,0,0,120,unlabeled
138,0,0,unlabeled,119,0,0,119,unlabeled
139,0,0,unlabeled,115,0,0,115,unlabeled
140,0,0,unlabeled,115,0,0,115,unlabeled
141,0,0,unlabeled,115,0,0,115,unlabeled
142,0,0,unlabeled,115,0,0,115,unlabeled
143,0,0,unlabeled,115,0,0,115,unlabeled
144,0,0,unlabeled,114,0,0,114,unlabeled
145,0,0,unlabeled,110,0,0,110,unlabeled
146,0,0,unlabeled,105,0,0,105,unlabeled
147,0,0,unlabeled,105,0,0,105,unlabeled
148,0,0,unlabeled,100,0,0,100,unlabeled
