contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
70,0,0,unlabeled,435,0,0,435,unlabeled
71,0,0,unlabeled,398,0,0,398,unlabeled
72,0,0,unlabeled,387,0,0,387,unlabeled
73,0,0,unlabeled,383,0,0,383,unlabeled
74,0,0,unlabeled,383,0,0,383,unlabeled
75,0,0,unlabeled,353,0,0,353,unlabeled
76,0,0,unlabeled,316,0,0,316,unlabeled
77,0,0,unlabeled,289,0,0,289,unlabeled
78,0,0,unlabeled,288,0,0,288,unlabeled
79,0,0,unlabeled,269,0,0,269,unlabeled
80,0,0,unlabeled,264,0,0,264,unlabeled
81,0,0,unlabeled,259,0,0,259,unlabeled
82,0,0,unlabeled,258,0,0,258,unlabeled
83,0,0,unlabeled,250,0,0,250,unlabeled
84,0,0,unlabeled,242,0,0,242,unlabeled
85,0,0,unlabeled,238,0,0,238,unlabeled
86,0,0,unlabeled,236,0,0,236,unlabeled
87,0,0,unlabeled,220,0,0,220,unlabeled
88,0,0,unlabeled,196,0,0,196,unlabeled
89,0,0,unlabeled,194,0,0,194,unlabeled
90,0,0,unlabeled,177,0,0,177,unlabeled
91,0,0,unlabeled,173,0,0,173,unlabeled
92,0,0,unlabeled,155,0,0,155,unlabeled
93,0,0,unlabeled,148,0,0,148,unlabeled
94,0,0,unlabeled,142,0,0,142,unlabeled
95,0,0,unlabeled,142,0,0,142,unlabeled
96,0,0,unlabeled,140,0,0,140,unlabeled
97,0,0,unlabeled,136,0,0,136,unlabeled
98,0,0,unlabeled,131,0,0,131,unlabeled
99,0,0,unlabeled,129,0,0,129,unlabeled
100,0,0,unlabeled,120,0,0,120,unlabeled
101,0,0,unlabeled,115,0,0,115,unlabeled
102,0,0,unlabeled,115,0,0,115,unlabeled
103,0,0,unlabeled,114,0,0,114,unlabeled
104,0,0,unlabeled,113,0,0,113,unlabeled
105,0,0,unlabeled,113,0,0,113,unlabeled
106,0,0,unlabeled,112,0,0,112,unlabeled
107,0,0,unlabeled,109,0,0,109,unlabeled
108,0,0,unlabeled,107,0,0,107,unlabeled
109,0,0,unlabeled,105,0,0,105,unlabeled
110,0,0,unlabeled,104,0,0,104,unlabeled
111,0,0,unlabeled,102,0,0,102,unlabeled
112,0,0,unlabeled,101,0,0,101,unlabeled
